ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms
5564467,Myristica schleinitzii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,
5564499,Myristica chartacea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,
5564667,Horsfieldia irya,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Horsfieldia,,,
5564687,Myristica hollrungii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,
5564739,Myristica grandifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,Myristica grandiflora
5569109,Scaevola cylindrica,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola,naupaka,,
5569896,Ficus subulata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5569909,Ficus subtrinervia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,Ficus pachystemon
5570907,Ficus scabra,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5570909,Ficus mutabilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5570965,Ficus granatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5571444,Ficus wassa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5571527,Ficus vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5571756,Ficus austrina,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5571764,Ficus racemifera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,Ficus nodosa
5572126,Ficus pritchardii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5577338,Pometia pinnata,Oceanic Lychee,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Pometia,,Soapberry Family,
5588844,Cyrtandra samoensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,,gesnerias,
5594453,Clymenia polyandra,clymenia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Clymenia,,rue family,Citrus flaviflora; Citrus polyandra
5594509,Euodia hortensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Euodia,,rue family,
5607645,Gmelina moluccana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Gmelina,,Mint Family,
5609366,Callicarpa pentandra,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Callicarpa,beautyberry,Mint Family,
5635606,Sonneratia caseolaris,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,,Loosestrife Family,
5635774,Canarium harveyi,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,
5635879,Canarium decumanum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,
5635923,Canarium salomonense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,Canarium salomonensis
5635932,Canarium chinare,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,
5636034,Canarium asperum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,Canarium commune
5636202,Canarium lamii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,
5636779,Finschia chloroxantha,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Finschia,,Proteas,Finschia densiflora; Finschia waterhousiana; Grevillea densiflora
5638587,Knightia excelsa,New Zealand-honeysuckle,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Knightia,,Proteas,
5651040,Aristotelia serrata,wineberry,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Aristotelia,,,
5680986,Dillenia schlechteri,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5681004,Dillenia salomonensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5681248,Dillenia megalantha,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5681344,Dillenia ingens,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5681458,Dillenia excelsa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5728295,Conus litteratus,lettered cone,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,cones,Cone Shell,
5782038,Eunice viridis,Samoan Palolo Worm,SPECIES,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,,,Leodis viridis
5788952,Rhipidura verreauxi,Streaked Fantail,SPECIES,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Fantails,Fantails,Rhipidura spilodera
5789283,Thalasseus bergii,Greater Crested Tern,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,crested terns,"Gulls, Terns, And Skimmers",
5794215,Semele australis,,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,,,Amphidesma australe
5797903,Trochus stellatus,,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Trochus,,top snail,Trochus incrassatus
5856009,Callistoctopus ornatus,white-striped octopus,SPECIES,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Callistoctopus,,,Octopus ornatus
5959188,Pachycephala pectoralis,Golden Whistler,SPECIES,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,,Whistlers & Allies,
6065811,Chroicocephalus novaehollandiae,Silver Gull,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,Masked Gulls,"Gulls, Terns, And Skimmers",Larus novaehollandiae
6066403,Egretta picata,Pied Heron,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Typical Egrets,"Herons, Egrets, And Bitterns",
6358362,Scaevola taccada,Beach Naupaca,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola,naupaka,,Scaevola frutescens; Scaevola koenigii; Scaevola sericea
6388630,Fagraea berteroana,Cape jitta,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Fagraea,,Gentian family,Fagraea peekelii; Fagraea schlechteri
6411486,Premna serratifolia,creek premna,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Premna,,Mint Family,Premna divaricata; Premna gaudichaudii; Premna integrifolia
6414479,Dendrocnide,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,
6414892,Pipturus argenteus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pipturus,,nettle family,Pipturus incanus; Urtica argentea; Urtica incana
6514825,Turbo smithi,,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,Turbo necnivosus
7115794,Talipariti tiliaceum,Waru,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Talipariti,hibiscus,mallow family,Hibiscus tiliaceus
7150750,Hoya australis,Wax flower,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,,Dogbane Family,Hoya bicarinata
7155753,Cerbera odollam,Sea Mango,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,
7155766,Cerbera manghas,sea-mango,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,Cerbera lactaria
7238187,Euodia,,GENUS,Chromista,Ochrophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Euodia,,,
7262424,Ficus copiosa,plentiful fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
7262513,Ficus obliqua,small-leaf fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
7262663,Antiaris toxicaria,upastree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Antiaris,,Fig Family,
7262784,Ficus aspera,Clown Fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
7262893,Ficus adenosperma,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
7269085,Melicope cucullata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Melicope,,rue family,
7273858,Pomaderris phylicifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Pomaderris,,buckthorn family,
7286844,Garuga floribunda,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Garuga,,Burseras,Garuga abilo
7294535,Cordia aspera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,,,
7303576,Trema tomentosum,poison-peach,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,,Hemp Family,Trema amboinensis; Trema aspera
7305062,Macropiper excelsum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Macropiper,,Peppers,
7322952,Pterocymbium,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pterocymbium,,mallow family,
7323037,Commersonia bartramia,"Brown kurrajong, Scrub Christmas tree",SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Commersonia,,mallow family,
7326414,Gyrocarpus americanus,twirly-whirly-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Gyrocarpus,,,
7326421,Hernandia moerenhoutiana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,
7327172,Ceodes,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Ceodes,,Four O'clock Family,
7333668,Myristica inutilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,
7340578,Cinnyris jugularis,Olive-backed Sunbird,SPECIES,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,,sunbirds,Nectarinia jugularis
7384515,Colocasia,Elephant Ears,GENUS,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Colocasia,,Cutworm Moths And Allies,
7393329,Cucurbita moschata,Squash / Pumpkin,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Gourds,Gourd Family,
7426040,Elaeocarpus angustifolius,blue-quandong,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,,,
7429082,Mus musculus,House Mouse,SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mouse,Old World Mice And Rats,
7433570,Clematis paniculata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,clematis,buttercup family,
7448019,Utania volubilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea ligustrina
7453573,Calophyllum vitiense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,
7467639,Ficus microcarpa,Chinese Banyan,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
7480728,Crinum pedunculatum,,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,swamplily,"Amaryllis, Onions, And Allies",
7538317,Sterculia tannaensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,tropical chestnut,mallow family,
7552285,Melochia odorata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,broom-wood,mallow family,
7558255,Diplazium proliferum,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,twinsorus fern,Lady Fern Family,
7562277,Pisonia brunoniana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Pisonia,catchbirdtree,Four O'clock Family,
7583876,Bruguiera gymnorhiza,Oriental Mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Bruguiera,,red mangrove,Bruguiera gymnorrhiza
7661971,Bambusa vulgaris,golden bamboo,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bambusa,Bamboo,Grass,
7705930,Sus scrofa,Feral Pig,SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Boars And Warty Pigs,Swines,
7713954,Premna corymbosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Premna,,Mint Family,
7725132,Heritiera littoralis,tulip mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heritiera,,mallow family,
7780057,Bruguiera,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Bruguiera,,red mangrove,
7799651,Myristica fatua,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,nutmeg,,
7815565,Semecarpus vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Semecarpus,,Sumac Family,
7829065,Ipomoea pileata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,morning glory,bindweed family,Ipomoea peltata
7830622,Licuala,,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Licuala,,Mangrove Palm,
7832266,Fucus,,GENUS,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,,Wracks,
7835402,Calophyllum vexans,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,
7837019,Inocarpus fagifer,Tahitian Chestnut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inocarpus,,Legume Family,Inocarpus edulis
7837906,Calochlaena straminea,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Dicksoniaceae,Calochlaena,,Hairy Tree Ferns,
7848939,Urodynamis,Pacific Long-tailed Cuckoos,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Urodynamis,,Anis,
7855417,Mammea glauca,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Mammea,mammee,,
7883492,Hedychium coronarium,white-ginger,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Hedychium,ginger-lily,Ginger Family,
7885042,Calophyllum peekelii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum kajewskii
7907394,Eugenia malaccensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,stoppers,Myrtle Family,
7962825,Canavalia maritima,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Canavalia,jackbean,Legume Family,
7965247,Plotosus lineatus,Striped Eel Catfish,SPECIES,Animalia,Chordata,,Siluriformes,Plotosidae,Plotosus,,Eeltail Catfishes,Plotosus anguillaris
7972481,Calophyllum caledonicum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum montanum
7975859,Dillenia macrophylla,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
7999791,Sterculia vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,tropical chestnut,mallow family,
8011280,Ctena,,GENUS,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Ctena,,Hatchet Shells,
6530999,Spondylus rubicundus,,SPECIES,Animalia,Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,,,
8018875,Calophyllum cerasiferum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum casiferum
8023236,Pandanus tectorius,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,Pandanus textorius
8033501,Planchonella,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,
8038077,Piper latifolium,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,
8050389,Dracontomelon vitiense,Dragon Plum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Dracontomelon,,Sumac Family,Dracontomelon vitiensis
8076774,Calophyllum streimannii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,
8077391,Citrus aurantium,sour-orange,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,"lemon, lime, orange",rue family,Citrus sinensis
8082581,Synoicus chinensis,Asian Blue Quail,SPECIES,Animalia,Chordata,Aves,Galliformes,Phasianidae,Synoicus,,"Pheasants, Grouse, And Allies",Coturnix chinensis
8100393,Clerodendrum inerme,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,glorybower,Mint Family,
8117515,Artamus leucoryn,White-breasted Woodswallow,SPECIES,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,Wood-Swallows,Woodswallows,Artamus leucorhynchus
8156547,Hippocampus,Seahorse,GENUS,Animalia,Chordata,,Syngnathiformes,Syngnathidae,Hippocampus,,seadragon,
8189568,Mugil cephalus,Poddy Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Mugil,gray mullets,Grey Mullets,
8210123,Syzygium effusum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Eugenia effusa
8211217,Utania maingayi,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea maingayi
8219075,Abroma augustum,devil's-cotton,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abroma,,mallow family,Abroma augusta
8252335,Plectropomus,,GENUS,Animalia,Chordata,,Perciformes,Serranidae,Plectropomus,,Groupers,
8262148,Ostracion meleagris,Whitespotted Boxfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Ostracion,trunkfishes,Boxfishes,
5213777,Ostracion nasus,Lognosed boxfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Rhynchostracion,,Boxfishes,Ostracion naso
8280705,Barringtonia calyptrata,Corned Beef Wood,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,
8282016,Hernandia ovigera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,
8288896,Mytilus edulis,Blue Mussel,SPECIES,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,True Mussels,
7609407,Modiolus tumescens,,SPECIES,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,True Mussels,Modiolus plumescens
8291402,Pandanus odoratissimus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,
8312665,Abelmoschus moschatus,Musk Mallow,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,okra,mallow family,
8330251,Calophyllum neoebudicum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,Calophyllum pseudovitiense
8332393,Spatula clypeata,Northern Shoveler,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,,"Ducks, Geese, And Swans",Anas clypeata
8377390,Phaleria coccinea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Phaleria,,Mezereum Family,
8384528,Vosea whitemanensis,Bismarck Honeyeater,SPECIES,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Vosea,,Honeyeaters,Melidectes whitemanensis
8404076,Pandanus,screw-pine,GENUS,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,,,
8413821,Utania racemosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Utania,,Gentian family,Fagraea racemosa
8424006,Imperata cylindrica,Cogongrass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Imperata,,Grass,Imperata arundinacea
8425413,Albizia salomonensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,,Legume Family,
8494406,Calamus,calamus,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,,Mangrove Palm,
8841716,Eretmochelys imbricata,Hawksbill,SPECIES,Animalia,Chordata,Testudines,Cheloniidae,Eretmochelys,Hawksbill Sea Turtles,sea turtles,
8894817,Caretta caretta,Loggerhead,SPECIES,Animalia,Chordata,Testudines,Cheloniidae,Caretta,loggerhead,sea turtles,
8911082,Amaranthus blitum,Guernsey Pigweed,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranths,Amaranth Family,Amaranthus oleraceus
9036149,Benstonea stenocarpa,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Benstonea,,,Pandanus danckelmannianus
9043837,Oxyuranus scutellatus,Coastal Taipan,SPECIES,Animalia,Chordata,Squamata,Elapidae,Oxyuranus,,Cobras,
9109074,Thalasseus,crested terns,GENUS,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,,"Gulls, Terns, And Skimmers",
9213313,Polyscias cumingiana,Gazelle Pen,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Polyscias,,Ginseng Family,Polyscias rumphiana
9250702,Planiliza macrolepis,Largescale Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Planiliza,,Grey Mullets,Chelon macrolepis
9300216,Columba vitiensis,Metallic Pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Old World Pigeons,Pigeons And Doves,
9321463,Anous ceruleus,Blue Noddy,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Noddys,"Gulls, Terns, And Skimmers",Procelsterna cerulea
9326020,Gallus gallus,chicken,SPECIES,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,junglefowl,"Pheasants, Grouse, And Allies",
9374672,Batissa tenebrosa,,SPECIES,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Batissa,,Basket Clams,Batissa unioniformis
9375127,Tacca,tacca,GENUS,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Tacca,,True Yams,
9375966,Thalassina,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Thalassinidae,Thalassina,,mud lobsters,
9405810,Accipiter,Accipiters,GENUS,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,,"Hawks, Eagles, And Kites",
9413254,Decalobanthus peltatus,Merremia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Decalobanthus,,bindweed family,Convolvulus peltatus; Merremia peltata; Operculina peltata
9446723,Osteomugil cunnesius,Longarm mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Osteomugil,,Grey Mullets,Valamugil cunnesius
9450106,Anas poecilorhyncha,Indian Spot-billed Duck,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,"Mallards, Pintails, And Allies","Ducks, Geese, And Swans",
9468101,Planchonella maclayana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Pouteria maclayana
9483055,Crenimugil seheli,Bluespot Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Crenimugil,fringelip mullets,Grey Mullets,Valamugil seheli
9495719,Ptilinopus solomonensis,Yellow-banded Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,
9512424,Turdus poliocephalus,Island Thrush,SPECIES,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Typical Thrushes,Thrush,
9512459,Anous stolidus,Brown Noddy,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Noddys,"Gulls, Terns, And Skimmers",
9516047,Benstonea thurstonii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Benstonea,,,Pandanus thurstoni
9531830,Calophyllum inophyllum,Tamanu,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Calophyllum,calophyllum,,
9535215,Decalobanthus pacificus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Decalobanthus,,bindweed family,Merremia pacifica
9537238,Hemidactylus frenatus,Common House Gecko,SPECIES,Animalia,Chordata,Squamata,Gekkonidae,Hemidactylus,Mediterranean House Gecko,Geckos,
9548142,Mobula birostris,Giant Manta,SPECIES,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Mobula,devil rays,Eagle Ray,Manta birostris
9549550,Lambis truncata,wild-vine root,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,spider conch snails,true conch,
9575290,Geloina coaxans,,SPECIES,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Geloina,,Basket Clams,
9630699,Anous,Noddys,GENUS,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,,"Gulls, Terns, And Skimmers",
9717476,Trochus,,GENUS,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Trochus,,top snail,
9720698,Fistularia,,GENUS,Animalia,Chordata,,Syngnathiformes,Fistulariidae,Fistularia,,Cornetfishes,
9726071,Ficus variegata,,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Ficidae,Ficus,figsnails,fig snails,
