ID,GBIF_ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms,sections
2383279,2383279,Novaculichthys,,GENUS,Animalia,Chordata,,Perciformes,Labridae,Novaculichthys,,Wrasse,,[]
2383280,2383280,Novaculichthys taeniourus,,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Novaculichthys,,Wrasse,,[]
2383304,2383304,Cheilinus,,GENUS,Animalia,Chordata,,Perciformes,Labridae,Cheilinus,,Wrasse,,"[[""4-2"", ""s-46""], [""4-3"", ""s-3-1""]]"
2383305,2383305,Cheilinus trilobatus,Tripletail Wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Cheilinus,,Wrasse,,[]
2383309,2383309,Cheilinus fasciatus,redbreasted wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Cheilinus,,Wrasse,,[]
2383313,2383313,Cheilinus undulatus,Humphead Wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Cheilinus,,Wrasse,,"[[""4-2"", ""s-45""], [""4-2"", ""s-46""], [""4-3"", ""s-3-1""], [""4-3"", ""s-5""]]"
2383402,2383402,Stethojulis bandanensis,Red-spot wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Stethojulis,,Wrasse,,[]
2383474,2383474,Anampses geographicus,Geographic Wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Anampses,,Wrasse,Anampses pterophthalmus,[]
2384370,2384370,Oxycheilinus digramma,cheeklined wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Oxycheilinus,,Wrasse,,[]
2384758,2384758,Lutjanus bohar,Two-spot Red Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2384777,2384777,Lutjanus fulviflamma,Dory Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,"[[""4-2"", ""s-30""]]"
2384799,2384799,Lutjanus adetii,Yellow-banded Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2384813,2384813,Lutjanus rivulatus,Blubberlip Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2384831,2384831,Lutjanus sanguineus,humphead snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2384863,2384863,Lutjanus rufolineatus,Yellow-lined Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2384899,2384899,Lutjanus sebae,Red Emperor Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2385008,2385008,Lutjanus ehrenbergii,Blackspot Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,Lutjanus ehrenbergi,[]
2385027,2385027,Lutjanus monostigma,One-spot Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,"[[""4-2"", ""s-30""]]"
2385035,2385035,Lutjanus gibbus,Humpback Red Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2385096,2385096,Lutjanus fulvus,Blacktail Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,[]
2385129,2385129,Lutjanus kasmira,Common Bluestripe Snapper,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,common snappers,Fusiliers,,"[[""4-2"", ""s-30""]]"
2385226,2385226,Aprion virescens,Green Jobfish,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Aprion,,Fusiliers,,"[[""4-2"", ""s-30""]]"
2386106,2386106,Eleotris fusca,dusky sleeper,SPECIES,Animalia,Chordata,,Perciformes,Eleotridae,Eleotris,spinycheek sleepers,Sleepers,,[]
2387162,2387162,Sardinella,Sardinella,GENUS,Animalia,Chordata,,Clupeiformes,Clupeidae,Sardinella,,"Shads, Sardines, And Menhadens",,"[[""4-3"", ""s-3-1""]]"
2388148,2388148,Epinephelus quoyanus,Longfin Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,,[]
2388152,2388152,Epinephelus areolatus,Areolate Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,,[]
2388193,2388193,Epinephelus merra,Honeycomb Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,,[]
2388288,2388288,Epinephelus cyanopodus,Speckled Blue Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,Epinephelus hoedti,[]
2388423,2388423,Epinephelus polyphekadion,Camouflage Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,Epinephelus microdon,"[[""4-2"", ""s-22""]]"
2388585,2388585,Epinephelus tuamotuensis,Reticulate Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,,[]
2388587,2388587,Epinephelus lanceolatus,Giant Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,groupers,Groupers,Oligorus gigas,"[[""4-2"", ""s-22""], [""4-2"", ""s-24""], [""4-3"", ""s-3-1""]]"
2388808,2388808,Cephalopholis,,GENUS,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,,Groupers,,"[[""4-2"", ""s-22""], [""4-3"", ""s-3-1""]]"
2388884,2388884,Cephalopholis sexmaculata,Six-blotch Hind,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,,Groupers,,[]
2388891,2388891,Cephalopholis argus,Peacock Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,,Groupers,,"[[""4-2"", ""s-22""]]"
2388937,2388937,Cephalopholis urodeta,Darkfin Hind,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,,Groupers,,[]
2390168,2390168,Siganus,rabbitfishes,GENUS,Animalia,Chordata,,Perciformes,Siganidae,Siganus,,Rabbitfishes,,"[[""4-2"", ""s-67""], [""4-3"", ""s-3-1""]]"
2390180,2390180,Siganus argenteus,Forktail Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,Siganus rostratus,"[[""4-2"", ""s-55""]]"
2390191,2390191,Siganus fuscescens,Mottled Spinefoot,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390192,2390192,Siganus javus,Java Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390198,2390198,Siganus punctatus,Gold-spotted Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,Siganus chrysospilos,"[[""4-2"", ""s-54""]]"
2390216,2390216,Siganus spinus,Scribbled Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,"[[""4-2"", ""s-55""], [""4-3"", ""s-3-1""]]"
2390233,2390233,Siganus canaliculatus,White-spotted Spinefoot,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,"[[""4-2"", ""s-67""]]"
2390251,2390251,Siganus vermiculatus,Vermiculated Spinefoot,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,"[[""6-11"", ""s-5-6""]]"
2390277,2390277,Siganus puellus,Masked Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390286,2390286,Siganus guttatus,Golden Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390288,2390288,Siganus lineatus,Lined Rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390296,2390296,Siganus corallinus,Blue-spotted Spinefoot,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390297,2390297,Siganus stellatus,Brown-spotted rabbitfish,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,[]
2390315,2390315,Siganus doliatus,Barred Spinefoot,SPECIES,Animalia,Chordata,,Perciformes,Siganidae,Siganus,rabbitfishes,Rabbitfishes,,"[[""4-2"", ""s-67""]]"
2390749,2390749,Caranx,crevallies,GENUS,Animalia,Chordata,,Perciformes,Carangidae,Caranx,,Jacks And Pompanos,,"[[""4-2"", ""s-26""], [""4-3"", ""s-3-1""], [""4-3"", ""s-3-3""]]"
2390750,2390750,Caranx melampygus,Bluefin Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Caranx,crevallies,Jacks And Pompanos,,[]
2390776,2390776,Caranx sexfasciatus,Bigeye Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Caranx,crevallies,Jacks And Pompanos,,"[[""4-2"", ""s-26""]]"
2390805,2390805,Caranx ignobilis,Giant Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Caranx,crevallies,Jacks And Pompanos,,"[[""4-2"", ""s-26""], [""4-3"", ""s-3-1""]]"
2390854,2390854,Scomberoides,leatherjackets,GENUS,Animalia,Chordata,,Perciformes,Carangidae,Scomberoides,,Jacks And Pompanos,,"[[""4-2"", ""s-26""], [""4-3"", ""s-3-1""], [""4-3"", ""s-3-3""]]"
2390871,2390871,Scomberoides lysan,Doublespotted Queenfish,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Scomberoides,leatherjackets,Jacks And Pompanos,Chorinemus tolooparah,"[[""4-3"", ""s-3-1""], [""4-3"", ""s-3-3""]]"
2390863,2390863,Scomberoides commersonnianus,Talang queenfish,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Scomberoides,leatherjackets,Jacks And Pompanos,,[]
2391007,2391007,Selar crumenophthalmus,Bigeye Scad,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Selar,gogglers,Jacks And Pompanos,Trachurops crumenophthalmus,"[[""4-2"", ""s-26""], [""4-3"", ""s-3-1""]]"
2391064,2391064,Decapterus macarellus,Mackerel Scad,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Decapterus,round scads,Jacks And Pompanos,,[]
2391203,2391203,Ulua mentalis,Longrakered Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Ulua,,Jacks And Pompanos,Ulua mandibularis,[]
2391226,2391226,Selaroides leptolepis,Yellowstripe Scad,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Selaroides,,Jacks And Pompanos,,[]
2391331,2391331,Gnathanodon speciosus,Golden Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Gnathanodon,,Jacks And Pompanos,,"[[""4-2"", ""s-26""]]"
2390522,2390522,Atule mate,Yellowtail scad,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Atule,,Jacks And Pompanos,,[]
2393274,2393274,Polydactylus plebeius,thread-fish,SPECIES,Animalia,Chordata,,Perciformes,Polynemidae,Polydactylus,barbus,Threadfins,,"[[""4-2"", ""s-32""]]"
2393295,2393295,Polydactylus sexfilis,Sixfinger Threadfin,SPECIES,Animalia,Chordata,,Perciformes,Polynemidae,Polydactylus,barbus,Threadfins,,"[[""4-2"", ""s-32""]]"
2393442,2393442,Bolbometopon,,GENUS,Animalia,Chordata,,Perciformes,Scaridae,Bolbometopon,,parrotfishes,,"[[""4-2"", ""s-46""], [""4-2"", ""s-47""]]"
2393443,2393443,Bolbometopon muricatum,Green Humphead Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Bolbometopon,,parrotfishes,,"[[""4-2"", ""s-46""], [""4-2"", ""s-47""]]"
2393457,2393457,Chlorurus,,GENUS,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,,[]
2393569,2393569,Scarus frenatus,Bridled Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Scarus,parrotfishes,parrotfishes,,[]
2393577,2393577,Scarus ghobban,Blue-barred Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Scarus,parrotfishes,parrotfishes,,[]
2393629,2393629,Scarus flavipectoralis,Yellowfin Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Scarus,parrotfishes,parrotfishes,,[]
2393750,2393750,Scarus altipinnis,Filament-finned Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Scarus,parrotfishes,parrotfishes,Scarus brevifilis,[]
2393756,2393756,Scarus prasiognathos,Singapore Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Scarus,parrotfishes,parrotfishes,Scarus chlorodon,[]
2393846,2393846,Hipposcarus longiceps,Pacific Longnose Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Hipposcarus,,parrotfishes,,"[[""4-2"", ""s-67""], [""4-3"", ""s-3-1""]]"
2393848,2393848,Hipposcarus harid,Candelamoa Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Hipposcarus,,parrotfishes,,"[[""4-2"", ""s-67""]]"
2393824,2393824,Leptoscarus vaigiensis,Petroleum Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Leptoscarus,,parrotfishes,,[]
2394208,2394208,Sphyraena jello,Pickhandle Barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,,"[[""4-2"", ""s-20""]]"
2394210,2394210,Sphyraena qenie,Blackfin Barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,Sphyraena genie,[]
2394213,2394213,Sphyraena forsteri,Bigeye Barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,,"[[""4-2"", ""s-20""]]"
2394217,2394217,Sphyraena putnamae,Sawtooth Barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,Sphyraena bleekeri,[]
2394252,2394252,Sphyraena chrysotaenia,green-and-gold barracuda,SPECIES,Animalia,Chordata,,Perciformes,Sphyraenidae,Sphyraena,barracudas,barracudas,Sphyraenella chrysotaenia,[]
2394307,2394307,Platax pinnatus,Longfin Batfish,SPECIES,Animalia,Chordata,,Perciformes,Ephippidae,Platax,,Spadefishes,,[]
2394312,2394312,Platax teira,Longfin Batfish,SPECIES,Animalia,Chordata,,Perciformes,Ephippidae,Platax,,Spadefishes,,[]
2396603,2396603,Parupeneus,,GENUS,Animalia,Chordata,,Perciformes,Mullidae,Parupeneus,,goatfishes,,"[[""4-2"", ""s-37""]]"
2396624,2396624,Parupeneus trifasciatus,Doublebar Goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Parupeneus,,goatfishes,Parupeneus bifasciatus,[]
2396675,2396675,Parupeneus jansenii,Jansen's goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Parupeneus,,goatfishes,,[]
2396693,2396693,Parupeneus porphyreus,Whitesaddle Goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Parupeneus,,goatfishes,,[]
2396749,2396749,Parupeneus forsskali,Dash-and-dot Goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Parupeneus,,goatfishes,Mulloides auriflamma,[]
2396835,2396835,Mulloidichthys flavolineatus,Yellowstripe Goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Mulloidichthys,,goatfishes,,[]
2396852,2396852,Mulloidichthys vanicolensis,Yellowfin goatfish,SPECIES,Animalia,Chordata,,Perciformes,Mullidae,Mulloidichthys,,goatfishes,,[]
2397731,2397731,Ruvettus pretiosus,Oilfish,SPECIES,Animalia,Chordata,,Perciformes,Gempylidae,Ruvettus,escolars,Snake mackerels,,"[[""4-2"", ""s-30""], [""4-2"", ""s-56""]]"
2397743,2397743,Promethichthys prometheus,Roudi Escolar,SPECIES,Animalia,Chordata,,Perciformes,Gempylidae,Promethichthys,,Snake mackerels,,"[[""4-2"", ""s-56""]]"
2397850,2397850,Xiphias gladius,Swordfish,SPECIES,Animalia,Chordata,,Perciformes,Xiphiidae,Xiphias,swordfishes,Swordfish and billfishes,,"[[""4-2"", ""s-58""]]"
2397866,2397866,Makaira,marlins,GENUS,Animalia,Chordata,,Perciformes,Istiophoridae,Makaira,,Billfishes,,[]
2397867,2397867,Makaira mazara,Pacific blue marlin,SPECIES,Animalia,Chordata,,Perciformes,Istiophoridae,Makaira,marlins,Billfishes,,"[[""4-2"", ""s-58""]]"
2397938,2397938,Kajikia audax,Striped Marlin,SPECIES,Animalia,Chordata,,Perciformes,Istiophoridae,Kajikia,,Billfishes,Tetrapturus audax,"[[""4-2"", ""s-58""]]"
2398621,2398621,Abudefduf,sergeants,GENUS,Animalia,Chordata,,Perciformes,Pomacentridae,Abudefduf,,Damselfishes,,"[[""4-2"", ""s-44""]]"
2398487,2398487,Amblyglyphidodon,,GENUS,Animalia,Chordata,,Perciformes,Pomacentridae,,,,,[]
2400695,2400695,Neomyxus leuciscus,brown mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Neomyxus,yellowspot mullets,Grey Mullets,Neomyxus chaptalii,[]
2400831,2400831,Ellochelon vaigiensis,Squaretail Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Ellochelon,,Grey Mullets,Liza vaigiensis,"[[""4-2"", ""s-18""], [""4-2"", ""s-30""]]"
2401010,2401010,Crenimugil crenilabis,Fringelip Mullet,SPECIES,Animalia,Chordata,,Mugiliformes,Mugilidae,Crenimugil,fringelip mullets,Grey Mullets,,[]
2401132,2401132,Saurida,,GENUS,Animalia,Chordata,,Aulopiformes,Synodontidae,Saurida,,Bombay Ducks,,[]
2403463,2403463,Gymnothorax,common morays,GENUS,Animalia,Chordata,,Anguilliformes,Muraenidae,Gymnothorax,,moray eels,,"[[""4-2"", ""s-11-2""]]"
2403953,2403953,Gymnothorax cribroris,Australian Moray,SPECIES,Animalia,Chordata,,Anguilliformes,Muraenidae,Gymnothorax,common morays,moray eels,,[]
2404489,2404489,Myrichthys colubrinus,Harlequin Snake Eel,SPECIES,Animalia,Chordata,,Anguilliformes,Ophichthidae,Myrichthys,,snake eels,,"[[""4-2"", ""s-11-5""]]"
2406374,2406374,Chanos chanos,Milkfish,SPECIES,Animalia,Chordata,,Gonorynchiformes,Chanidae,Chanos,milkfishes,Milkfishes,,"[[""4-2"", ""s-8""], [""4-3"", ""s-3-1""], [""4-3"", ""s-4-4""], [""4-3"", ""s-5""]]"
2406531,2406531,Diodon,porcupinefishes,GENUS,Animalia,Chordata,,Tetraodontiformes,Diodontidae,Diodon,,Burrfishes,,"[[""4-2"", ""s-63""], [""4-3"", ""s-3-1""], [""4-3"", ""s-3-2""]]"
2406707,2406707,Aluterus,filefishes,GENUS,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Aluterus,,Filefishes,,[]
2406708,2406708,Aluterus monoceros,Unicorn Leatherjacket Filefish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Aluterus,filefishes,Filefishes,,[]
2407129,2407129,Balistoides conspicillum,Clown Triggerfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Balistidae,Balistoides,,Triggerfishes,,[]
2407133,2407133,Balistoides viridescens,Titan Triggerfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Balistidae,Balistoides,,Triggerfishes,Balistes viridescens,[]
2407175,2407175,Pseudobalistes fuscus,Yellowspotted Triggerfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Balistidae,Pseudobalistes,,Triggerfishes,,[]
2407181,2407181,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Balistidae,Pseudobalistes,,Triggerfishes,,[]
2407210,2407210,Odonus niger,Redtooth Triggerfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Balistidae,Odonus,,Triggerfishes,,[]
2407347,2407347,Arothron,fat puffers,GENUS,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Arothron,,Pufferfishes,,"[[""4-2"", ""s-63""]]"
2407758,2407758,Lagocephalus sceleratus,Silver-cheeked toadfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,,Pufferfishes,Pleuranacanthus sceleratus,[]
2407378,2407378,Arothron hispidus,White-spotted Puffer,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Arothron,fat puffers,Pufferfishes,,[]
2407394,2407394,Arothron nigropunctatus,Blackspotted Puffer,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Arothron,fat puffers,Pufferfishes,,[]
2407418,2407418,Arothron meleagris,Guineafowl Puffer,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Arothron,fat puffers,Pufferfishes,,[]
2407392,2407392,Arothron leopardus,Banded Leopardblowfish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Arothron,fat puffers,Pufferfishes,,"[[""4-2"", ""s-63""]]"
2407735,2407735,Canthigaster margaritata,Pearl toby,SPECIES,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Canthigaster,,Pufferfishes,,[]
2407938,2407938,Ostracion,trunkfishes,GENUS,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Ostracion,,Boxfishes,,"[[""4-2"", ""s-62""]]"
2408106,2408106,Lactoria,Boxfishes,GENUS,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactoria,,Boxfishes,,[]
2410478,2410478,Galaxias,galaxiids,GENUS,Animalia,Chordata,,Osmeriformes,Galaxiidae,Galaxias,,galaxiids,,[]
2410910,2410910,Mallotus,capelins,GENUS,Animalia,Chordata,,Osmeriformes,Osmeridae,Mallotus,,smelts,,"[[""3-2"", ""s-3-2-2""]]"
2412801,2412801,Sardinella fijiense,Fiji Sardinella,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Sardinella,Sardinella,"Shads, Sardines, And Menhadens",,[]
2412826,2412826,Sardinella marquesensis,Marquesan sardinella,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Sardinella,Sardinella,"Shads, Sardines, And Menhadens",,[]
2412833,2412833,Sardinella melanura,Blacktip Sardinella,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Sardinella,Sardinella,"Shads, Sardines, And Menhadens",,[]
2412987,2412987,Spratelloides delicatulus,Delicate Round Herring,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Spratelloides,,"Shads, Sardines, And Menhadens",,"[[""4-2"", ""s-7""]]"
2413096,2413096,Herklotsichthys quadrimaculatus,fourspot sardine,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Herklotsichthys,,"Shads, Sardines, And Menhadens",,[]
2413176,2413176,Hyperlophus vittatus,whitebait,SPECIES,Animalia,Chordata,,Clupeiformes,Clupeidae,Hyperlophus,,"Shads, Sardines, And Menhadens",,[]
2414136,2414136,Thryssa baelama,Baelama Anchovy,SPECIES,Animalia,Chordata,,Clupeiformes,Engraulidae,Thryssa,,Anchovies,Thrissina baelama,[]
2417963,2417963,Carcharhinus,gray sharks,GENUS,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,,Requiem Shark,,"[[""4-2"", ""s-4""]]"
2417970,2417970,Carcharhinus limbatus,Blacktip Shark,SPECIES,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,gray sharks,Requiem Shark,,[]
2417981,2417981,Carcharhinus melanopterus,Blacktip Reef Shark,SPECIES,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,gray sharks,Requiem Shark,,[]
2418009,2418009,Carcharhinus plumbeus,Sandbar Shark,SPECIES,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,gray sharks,Requiem Shark,,"[[""4-2"", ""s-4""]]"
2418052,2418052,Carcharhinus longimanus,Ocean Whitetip Shark,SPECIES,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,gray sharks,Requiem Shark,,[]
2418234,2418234,Galeocerdo cuvier,Tiger Shark,SPECIES,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Galeocerdo,tiger shark,Requiem Shark,,[]
2419231,2419231,Aetobatus narinari,Spotted Eagle Ray,SPECIES,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,bonnet rays,Eagle Ray,,"[[""4-2"", ""s-5""], [""4-2"", ""s-67""], [""4-3"", ""s-3-1""], [""4-3"", ""s-5""]]"
2421520,2421520,Cornufer guppyi,Shortland Island Webbed Frog,SPECIES,Animalia,Chordata,Amphibia,Anura,Ceratobatrachidae,Cornufer,,,Rana guppyi,[]
2432822,2432822,Dobsonia moluccensis,Moluccan Naked-backed Fruit Bat,SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Dobsonia,,Flying Foxes,,"[[""4-5"", ""s-2-8""], [""4-5"", ""s-2-9""]]"
2432854,2432854,Pteropus,flying foxes,GENUS,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,,Flying Foxes,,[]
2433377,2433377,Tachyglossus,short-nosed echidna,GENUS,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,,ECHIDNAS,,"[[""4-5"", ""s-2-7""]]"
2433384,2433384,Zaglossus,long-nosed echidna,GENUS,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,,ECHIDNAS,,"[[""4-5"", ""s-2-7""]]"
2435316,2435316,Echymipera,New Guinean spiny bandicoots,GENUS,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Echymipera,,bandicoots,,"[[""4-5"", ""s-2-5""]]"
2435338,2435338,Microperoryctes,striped bandicoots,GENUS,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,,bandicoots,,"[[""4-5"", ""s-2-5""]]"
2435447,2435447,Phascogale,phascogale,GENUS,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Phascogale,,CARNIVOROUS MARSUPIALS,,"[[""4-5"", ""s-2-1""]]"
2439229,2439229,Rattus praetor,Large Spiny Rat,SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rat Spp.,Old World Mice And Rats,,"[[""4-5"", ""s-2-8""]]"
