ID,Name,qualifier,Form_ID,Comment,Source,Part_Of_Speech,Taxon_IDs
471,freshwater eel,,kove-maleu-1,,,,
472,_Gymnothorax cribroris_. brown-flecked reef eel,,mutu-azmala-1,,,,2403953
473,eel,,lamasong-male-1,,,,
474,eel,,madak-mele-1,,,,
475,generic name for sea eel,,tolai-maleo-1,,,,
476,eel,,minigir-malo-1,,,,
477,eel,,ramoaaina-maleu-1,,,,
478,eel,,selau-melio-1,,,,
479,eel,,taiof-mereou-1,,,,
480,moray eel,,nehan-malio-1,,,,
481,sea eel,,mota-maleo-1,,,,
482,sea eel,,proc-maraya-1,,Clark2009[141],,
483,sea eel,,mota-marea-1,,,,
484,"k.o. eel, not for eating",,tamambo-marai-1,,,,
485,eel,,ambae-marae-1,,,,
486,eel (generic),,raga-marae-1,,,,
487,eel (generic),,southefate-mraninai-1,,,,
488,white or yellow eel with black banded stripes,,carolinian-limaremar-1,_li-_ ‘attributive prefix’,,,
489,k.o. eel,,puluwatese-limaramar-1,"_li-_ prefix to names of birds, eels, fish, lizards etc.",,,
490,k.o. eel,,arosi-marea-1,borrowed from Mota _marea_?,,,
491,"Anguillidae, freshwater eel",,pmp-kasuli-1,ACD: PWMP _*kasuli_,,,
492,k.o. sea eel,,poc-kqasuli-1,,,,
493,k.o. sea eel,,pcp-qasuli-1,,Geraghty1994,,
494,conger,,bauanfijian-suli-1,,,,
495,"_Strophidon_, moray eel",,samoan-asulu-1,,Rensch1999[20],,
496,sea eel,,bugotu-kasa-1,,,,
497,moray eel,,kiribati-kurukuru-1,,,,
498,k.o. eel,,poc-tdoloq-1,,,,
499,k.o. eel,,meramera-tulu-1,,,,
500,k.o. eel,,torau-tolou-1,,,,
501,k.o. eel,,monoalu-toloo-1,,,,
502,k.o. eel,,vaghua-toloko-1,,,,
503,k.o. eel,,varisi-toloko-1,,,,
504,k.o. eel,,hoava-toloko-1,,,,
505,k.o. eel,,baegu-dolo-1,,,,
506,k.o. eel,,kwaraae-dol-1,,,,
507,k.o. eel,,kwai-dolo-1,,,,
508,k.o. eel,,langalanga-dolo-1,,,,
509,k.o. eel,,lau-dolo-1,,,,
510,lizardfish,,tikopia-toro-1,,,,
511,small mud skipper,,samoan-tolo-1,,,,
512,k.o. eel,,peoc-pulewa-1,,,,
513,k.o. eel,,gela-puleo-1,,,,
514,eel,,birao-puleo-1,,,,
515,freshwater eel,,lengo-puleo-1,,,,
516,eel,,longgu-puleo-1,,,,
517,k.o. eel,,pcp-bulewa-1,,,,
518,k.o. eel,,tuvalu-puleva-1,,,,
519,k.o. lizardfish,,bunama-papalewa-1,,,,
520,zoophyte that adheres to reefs,,bauanfijian-bulewa-1,,,,
521,"Exocoetidae, flying fish",,poc-magarut-1,,,,
522,"generic for flying fish, Exocoetidae",,titan-mokou-1,,,,
523,flying fish,,lenkau-mokow-1,,,,
524,flying fish,,lou-mokou-1,,,,
525,flying fish,,halia-magalut-1,,,,
526,flying fish,,arosi-magaru-1,,,,
527,"_Exocoetidae_ spp., flying fish",,mwotlap-namkey-1,,,,
528,flying fish,,ambae-makaru-1,,,,
529,generic for various flying fish,,raga-maaru-1,,,,
530,flying fish,,pmic-maar-1,_*-ŋ-_ for †_*-g-_,,,
531,flying fish,,carolinian-maar-1,,,,
532,flying fish,,woleaian-meaz-1,,,,
533,flying fish,,mokilese-mr-1,,,,
534,"_Hemiramphus_, halfbeak",,poc-rije-1,,Geraghty1990,,2368949
535,"small fish which flies, has a sharp bill",,nakanai-lise-1,,,,
536,"_Hemiramphus_, garfish",,rotuman-jija-1,_j-_ for †_∅_,,,2368949
537,"_Hemiramphus_, garfish",,bauanfijian-sise-1,_s-_ for †_∅_,,,2368949
538,"_Hemiramphus_, garfish",,laueasternfijian-sise-1,_s-_ for †_∅_,,,2368949
539,halfbeak spp.,,ppn-ise-1,,Hooper1994,,
540,_Hemiramphus_,,tongan-ihe-1,,,,2368949
541,growth stage of halfbeak,,niuatoputapu-iheihe-1,,,,
542,_Hemiramphus_ and _Belone_ taxa,,samoan-ise-1,,,,2368949
543,halfbeak spp.,,tokelauan-ihe-1,,,,
544,garfish Belonidae or (??) small crocodile needlefish,,tikopia-ise-1,,,,
545,_Hemiramphus intermedius_,,maori-ihe-1,?,,,2368887
546,any of several halfbeaks,,hawaiian-iheihe-1,"_ihe_ ‘spear, javelin, dart’",,,
547,_Hemiramphus_ spp.,,poc-sipa-1,,,,2368949
548,garfish,,kilivila-sevaleya-1,,,,
549,k.o. fish,,tolai-ive-1,,,,
550,young flying fish,,ppn-sipa-1,,Hooper1994,,
551,young small flying fish,,niuean-hipa-1,,,,
552,young flying fish,,samoan-sipa-1,,,,
553,young flying fish,,tokelauan-hipa-1,,,,
554,young flying fish,,tikopia-sipa-1,,,,
555,"_Hemiramphus_, garfish",,poc-makor-1,,,,2368949
556,"_Hemiramphus_ sp., garfish",,titan-makoi-1,,,,2368949
557,k.o. long tom,,kela-imaka-1,shift of labialisation,,,
558,sea garfish,,hula-muu-1,,,,
559,"_Hemirhamphus quoyi_, small white garfish",,motu-moa-1,vowel metathesis,,,2368906
560,small garfish,,lala-moa-1,vowel metathesis,,,
561,k.o. fish,,nixumwak-mak-1,,,,
562,k.o. fish,,xaracuu-me-1,,,,
563,"_Strongylura_ sp., garfish",,kiribati-make-1,,,,
564,"_Strongylura_, needlefish",,marshallese-mak-1,,,,
565,young needlefish,,woleaian-maxi-1,,,,
566,_Hemiramphus_,,pcp-akxa-1,,Geraghty1994,,2368949
567,_Hemiramphus_,,kadavu-axa-1,,,,2368949
568,_Rastrelliger_ (Scombridae),,eastuvean-aa-1,,,,
569,k.o. needlefish (flat-sided garfish?),,mokilese-malak-1,,,,
570,needlefish,,pmp-saku-1,,Blust2002,,
571,"needlefishes, garfishes, long toms (Belonidae)",,poc-saku-1,,,,
572,garfish,,manam-sau-1,,,,
573,needlenose fish,,lukep-sau-1,,,,
574,long tom when small,,dobu-sasauli-1,,,,
575,needlefish,,vitu-saku-1,,,,
576,long tom,,patpatar-sok-1,,,,
577,long tom (generic),,nehan-hau-1,,,,
578,garfish,,namakir-sokararu-1,,,,
579,_Hemiramphus far_,,iaai-wasa-1,,,,2368968
580,swordfish,,kiribati-raku-1,,,,
581,garfish,,kiribati-raubara-1,bara ‘small fry’,,,
582,_Belone platyura_,,marshallese-tak-1,,,,4286140
583,needlefish,,ponapean-tak-1,,,,
584,"needlefish, barred long tom?",,mokilese-tk-1,,,,
585,needlefish,,puluwatese-tak-1,,,,
586,needlefish (generic),,woleaian-taxu-1,,,,
587,generic term for needlefishes,,kadavu-saxu-1,,,,
588,swordfish,,bauanfijian-saku-1,,,,
589,generic for needlefish and longtoms,,wayan-saku-1,,,,
590,garfish and needlefish,,ppn-haku-1,,Hooper1994,,
591,"long tom, pipe fish, edible",,niuean-aku-1,,,,
592,k.o. fish: a young _hakulā_ 'swordfish',,tongan-haku-1,,,,
593,general term for needlefish and garfish,,rennellese-aku-1,,,,
594,general name for needlefishes,,pukapukan-aku-1,,,,
595,_Platybelone_ sp.,,pukapukan-akuaku-1,,,,
596,"_Strongylura_, fish said to attack humans",,samoan-au-1,,,,
597,"needlefish, about 60 cm long",,tokelauan-aku-1,,,,
598,general term for needlefish and garfish,,tikopia-aku-1,,,,
599,_Platybelone_ sp.,,tahitian-auau-1,,,,
600,general term for needlefish and garfish,,marquesan-aku-1,,,,
601,garfish and needlefish taxon,,poc-panapa-1,ACD: ‘needlefish sp.’,,,
602,"_Hemiramphus commersoni_, barred garfish",,loniu-panah-1,,,,2368968
603,small blue fish with long needle-like mouth,,lou-panap-1,,,,
604,small blue and green marine fish with projecting lower jaw,,likum-panah-1,,,,
605,small dotted fish with needle nose,,nyindrou-banap-1,,,,
606,large barred garfish,,nehan-ponpou-1,smaller is _kohkoh_,,,
607,halfbeak,,halia-ponpon-1,,,,
608,"long-billed garfish, Quoy’s short-billed garfish, barred garfish",,teop-ponpon-1,,,,
609,"a fish, small slender species, needlefish, garfish, halfbeak",,kiribati-ana-1,loss of initial _p-_ unexpected,,,
610,small needlefish,,chuukese-fana-1,,,,
611,k.o. needlefish,,mokilese-pana-1,,,,
612,k.o. needlefish,,woleaian-fera-1,,,,
613,barred garfish,,titan-cinap-1,,,,
614,k.o. long tom,,poc-sao-1,,,,
615,"generic for needlefish, long toms",,titan-co-1,,,,
616,"needlefish, ae",,nali-so-1,,,,
617,k.o. long tom,,loniu-co-1,,,,
618,"_Strongylura incisa_, long tom",,gedaged-sao-1,,,,
619,k.o. long tom,,takia-sao-1,Mueller,,,
620,k.o. long tom,,tami-isa-1,Mueller,,,
621,"garfish, needlefish",,halia-soasoa-1,vowel metathesis,,,
622,"_Hemiramphus_ spp., small garfish (generic)",,marovo-chocho-1,,,,2368949
623,juvenile _Sphyraena_ sp.,,ppn-saosao-1,Hooper: ‘_Sphyraena_ sp.’,,,2369201
624,trumpetfish,,niuean-haohao-1,,,,
625,juvenile _Sphyraena_ sp.,,eastuvean-saosao-1,_s_ for †_h-_,,,2369201
626,"k.o. fish, said to be predatory and dangerous",,samoan-saosao-1,,,,
627,_Sphyraena forsteri_,,tokelauan-haohao-1,,,,2394213
628,juvenile _Sphyraena_ sp.,,tikopia-saosao-1,,,,2369201
629,"_Holocentrus_ spp., squirrelfish",,pmp-taraqan-1,,Blust1995,,3241028
630,"_Sargocentron_ spp., squirrelfish, including _Sargocentron spiniferum_",,poc-taraqan-1,,Geraghty1990[PEOc _*taRaʔa_],,2356717 2356873
631,squirrelfish or silver biddy,,loniu-taay-1,metathesis: for †_taya_(ʔ),,,
632,a red sea fish,,yabem-tala-1,,,,
633,squirrel fish,,gumawana-tayawana-1,,,,
634,"_Sargocentron_ spp., spiny and blue-striped squirrelfish",,misima-talayan-1,,,,2356717
635,"_Sargocentron violaceum_, violet squirrelfish",,motu-tara-1,,,,2356744
636,k.o. fish,,nakanai-talaha-1,,,,
637,"_Sargocentron spiniferum_, spinecheek squirrelfish",,lihir-taran-1,,,,2356873
638,"small reddish fish, easily hooked",,roviana-tatara-1,,,,
639,"_Sargocentron spiniferum_, spinecheek squirrelfish",,gela-tala-1,,,,2356873
640,squirrelfish,,southefate-trakap-1,,,,
641,_Holocentrus spinifer_,,pije-jala-1,,,,2356873
642,_Holocentrus spinifer_,,jawe-jarak-1,,,,2356873
643,squirrelfish,,pmic-tara-1,,Benderetal2003,,
644,_Sargocentron_ spp.,,kiribati-ta-1,,,,2356717
645,"_Sargocentron_, _Myripristis_ spp., squirrelfish",,marshallese-cera-1,,,,2356717 2356983
646,"_Sargocentron spiniferum_, spinecheek squirrelfish",,ponapean-sara-1,,,,2356873
647,"_Sargocentron_ sp., yellow-lined squirrel fish",,chuukese-sara-1,,,,2356717
648,"_Adioryx spinifer_, spiny squirrel fish",,woleaian-seza-1,,,,
649,k.o. red fish,,puluwatese-hara-1,,,,
650,"_Sargocentron spiniferum_, armoured soldierfish",,ppn-taqa-1,,Hooper1994,,2356873
651,"_Sargocentron spiniferum_, red, edible",,tongan-taa-1,,,,2356873
652,"_Myripristis violacea_, lattice soldierfish",,niuean-ta-1,,,,2357028
653,_Sargocentron spiniferum_,,pukapukan-ta-1,,,,2356873
654,name given to certain fishes of genus _Sargocentron_ when about 30cm in length,,samoan-tamalau-1,"See also under *malau below, p.55.",,,2356717
655,"_Sargocentron ruber_, red squirrelfish",,kapingamarangi-ta-1,,,,2356802
656,_Sargocentron spiniferum_,,tokelauan-ta-1,,,,2356873
657,_Adioryx_ spp.,,tuvalu-tamalau-1,,,,
658,"sea fish, app. related to large squirrelfish",,tikopia-ta-1,,,,
659,general name for some squirrelfish,,rennellese-tagae-1,borrowed from a non-Polynesian language,,,
660,"_Myripristis_ spp., squirrelfish",,poc-kururu-1,,,,2356983
661,"squirrelfish, Holocentridae",,penchal-kululu-1,,,,
662,"squirrelfish, Holocentridae",,lou-kurur-1,,,,
663,"_Myripristis murdjan_, crimson squirrelfish",,gedaged-ulu-1,Mueller,,,2356993
664,squirrelfish,,manam-ididi-1,,,,
665,k.o. squirrelfish,,takia-uru-1,,,,
666,squirrelfish,,gumawana-gilulu-1,_g-_ for †_k-_ or †_∅-_,,,
667,k.o. fish,,iduna-kululubawe-1,_bawe_ ‘pig’,,,
668,k.o. fish,,kilivila-kuyu-1,,,,
669,squirrelfish,,motu-kururu-1,"_kururu ioio_, _kururu matabada_",,,
670,squirrelfish,,vitu-kururu-1,,,,
671,red-orange squirrelfish,,patpatar-kurur-1,,,,
672,k.o. fish,,tolai-kurur-1,,,,
673,"Holocentridae, esp. Myripris",,lihir-kurur-1,,,,
674,squirrelfish,,lau-alulu-1,_a-_ for †_ʔu-_; _-l-_ for †_-r-_: borrowed form?,,,
675,_Myripristis berndti_,,loh-wurwur-1,,,,2357002
676,"_Sargocentron_ spp., soldierfish",,kiribati-ku-1,,,,2356717
677,k.o. soldierfish,,mokilese-kir-1,,,,
678,_Sargocentron_ binotatus,,marshallese-kur-1,,,,2356717
679,_Myripristis_,,pcp-kuru-1,,Geraghty1994,,2356983
680,red blunt-nosed fish,,rotuman-uru-1,,,,
681,fish with a long snout,,bauanfijian-kuru-1,,,,
682,_Myripristis_ sp.,,ppn-kuru-1,,Hooper1994,,2356983
683,small red fish,,niuean-ku-1,,,,
684,_Myripristis adusta_,,pukapukan-malaukulu-1,,,,2357018
685,_Myripristis_ sp.,,rapa-ku-1,loss of _*-r-_ irregular,,,2356983
686,red-coloured fish,,tahitian-uu-1,archaic; loss of _*-r-_ irregular,,,
687,_Myripristis_ sp.,,hawaiian-uu-1,loss of _*-r-_ irregular,,,2356983
688,"squirrelfish, possibly generic",,poc-jori-1,,,,
689,squirrelfish,,dobu-doli-1,,,,
690,general name for red squirrelfish,,nduke-hori-1,,,,
691,"_Myripristis_ spp., soldierfish (generic)",,gela-sori-1,,,,2356983
692,k.o. fish,,arosi-doriawa-1,,,,
693,squirrelfish (generic),,teop-hori-1,,,,
694,squirrelfish (generic),,maringe-sori-1,,,,
695,"_Sargocentron spiniferum_, spiny squirrelfish, bright red",,marovo-hori-1,,,,2356873
696,"squirrelfish, possibly generic for a number of spp.",,proc-malau-1,,,,
697,"_Myripristis_ sp., squirrelfish",,marshallese-mn-1,,,,2356983
698,"red snapper, general term",,woleaian-meri-1,,,,
699,k.o. squirrelfish,,carolinian-men-1,,,,
700,"_Myripristis_ spp., squirrelfish",,satawalese-mn-1,,,,2356983
701,"general term for a number of fishes of the genera _Holocentrus_, _Adioryx_, _Myripristis_ and _Flammeo_, soldier fishes and squirrel fishes",,ppn-malau-1,,Hooper1994,,2356983 3241028
702,k.o. fish,,tongan-malau-1,,,,
703,_Adioryx_ spp.,,eastuvean-malau-1,,,,
704,_Holocentrus_ sp.,,rennellese-magau-1,,,,3241028
705,_Holocentrus spinifer_,,tikopia-marau-1,,,,2356873
706,"name given to red squirrelfish, _Holocentrus_ and _Myripristis_",,samoan-malau-1,,,,2356983 3241028
707,_Adioryx caudimaculatus_ and others,,westfutunan-marau-1,,,,
708,_Myripristis_ spp.,,marquesan-maau-1,,,,2356983
709,"_Hippocampus_ sp., seahorse",,pmp-buqaya-1,+ modifier,Blust2002,,8156547
710,seahorse,,poc-puqaya-1,+ modifier,,,
711,seahorse,,numbami-yuwayatina-1,lit. ‘crocodile mother’,,,
712,seahorse,,bariai-puaeagereirei-1,"_puaea_ ‘crocodile’, _gereirei_ ‘newly-hatched’",,,
713,seahorse,,roviana-vuvua-1,_vua_ ‘crocodile’,,,
714,seahorse,,lau-fuasaniafu-1,lit. ‘crocodile of green seaweed’,,,
715,seahorse,,arosi-botehuasa-1,lit. ‘crocodile louse’,,,
716,various pipefish spp.,,gela-hinapinivua-1,lit. ‘crocodile limestick’,,,
717,mullet,,pmp-kanasay-1,,Blust1995,,
718,mullet spp. including _Valamugil cunnesius_,,poc-kanase-1,,,,9446723
719,sea mullet,,loniu-kanas-1,,,,
720,k.o. fish,,lou-kanas-1,,,,
721,"k.o. fish, about 35cm, silvery, black-edged",,drehet-kanah-1,,,,
722,"k.o. fish, small and white, salt and fresh water",,patpatar-anas-1,,,,
723,mullet generic,,teop-anahi-1,,,,
724,mullet,,saa-anate-1,,,,
725,mullet,,arosi-anate-1,,,,
726,_Liza cephalus_,,bauro-anate-1,,,,
727,_Liza cephalus_,,kahua-anate-1,,,,
728,"bluespot mullet, _Valamugil seheli_",,burna-onole-1,,,,9483055
729,"bluespot mullet, _Valamugil seheli_",,vano-anala-1,,,,9483055
730,mullet,,pncv-kanase-1,,Clark2009[107],,
731,mullet,,mota-anase-1,,,,
732,_Chelon macrolepis_,,mwotlap-nanah-1,,,,9250702
733,mullet,,ambae-ganahe-1,,,,
734,mullet,,paamese-anase-1,,,,
735,mullet,,namakir-kanah-1,,,,
736,mullet,,sye-wane-1,,,,
737,mullet,,ura-wana-1,,,,
738,adult mullet,,nelemwa-halat-1,,,,
739,adult mullet,,iaai-enei-1,,,,
740,_Liza_ spp.,,pcp-kanae-1,,Geraghty1994,,
741,jumping mullet,,rotuman-anasi-1,,,,
742,Mugilidae,,bauanfijian-kanae-1,,,,
743,certain grey and blue-tailed mullet species including _Valamugil_ sp.,,wayan-kanae-1,,,,
744,"_Liza cephalus_, _Crenimugil crenilabis_ and other mullet spp.",,ppn-kanahe-1,,Hooper1994,,2401010
745,mullet,,tongan-kanahe-1,,,,
746,several species of mullet. Usually refers to full-grown fish (cf. _fua-fua_),,niuean-kanahe-1,,,,
747,_Liza macrolepis_,,eastuvean-kanahe-1,,,,
748,_Crenimugil crenilabis_,,eastfutunan-kanae-1,,,,2401010
749,_Crenimugil crenilabis_,,pukapukan-kanae-1,,,,2401010
750,"_Liza cephalus_, grey mullet",,samoan-anae-1,,,,
751,_Liza cephalus_,,tokelauan-kanae-1,,,,
752,_Liza cephalus_,,tikopia-kanae-1,,,,
753,_Liza cephalus_,,maori-kanae-1,,,,
754,full-sized mullet,,hawaiian-anae-1,,,,
755,"young growth stage of mullet, _Neomyxus chaptalii_",,pmp-qaruas-1,,Blust1995,,2400695
756,mullet (generic),,poc-kqaruas-1,,,,
757,"k.o. mullet, about one metre in length",,seimat-aw-1,,,,
758,"mullet (generic), Mugilidae",,titan-niankau-1,,,,
759,mullet,,ponam-au-1,,,,
760,k.o. fish,,kilivila-kauya-1,,,,
761,mullet,,bulu-karua-1,,,,
762,"k.o. fish, like pilchard",,tolai-karua-1,,,,
763,"_Crenimugil crenilabis_, warty-lipped mullet",,gela-alua-1,,,,2401010
764,_Mugil cephalus_,,toabaita-kalua-1,,,,8189568
765,_Mugil_ spp.,,lau-kalua-1,,,,
766,mullet (generic),,kiribati-ana-2,,,,
767,"_Neomyxus chaplahi_, silvery mullet",,woleaian-yaiuwa-1,,,,
768,"mullet, _Liza_ spp. (generic)",,satawalese-yayuw-1,,,,
769,juvenile mullet,,pcp-qaua-1,,Geraghty1994,,
770,very young mullet,,rotuman-aua-1,Polynesian loan?,,,
771,mullet sp.,,ppn-qaua-1,,Hooper1994,,
772,mullet sp.,,tongan-aua-1,,,,
773,second of five growth stages of _kanahe_,,niuatoputapu-aua-1,,,,
774,growth term of _kanahe_,,eastuvean-aua-1,,,,
775,"grey mullet, _ʔanae_ when about 5-7 cm in length",,samoan-aua-1,,,,
776,"_Neomyxus chaptalii_, silvery mullet",,tokelauan-aua-1,,,,2400695
777,small mullet,,westuvean-aua-1,,,,
778,"_Aldrichetta forsteri_, yellow-eye mullet",,maori-aua-1,,,,
779,"small mullet, silversides",,halia-karua-1,for †_kalua_,,,
780,k.o. fish,,poc-karapa-1,,,,
781,mandarin fish,,balawaia-kalava-1,,,,
782,"_Liza vaigiensis_, diamond-scaled mullet",,proc-karapa-1,,,,2400831
783,adult freshwater mullet,,anejom-kapan-1,,,,
784,_Mugil macrolepis_,,nelemwa-kolap-1,,,,
785,mullet,,carolinian-araf-1,,,,
786,_Liza vaigiensis_,,satawalese-yaraf-1,,,,2400831
787,"_Liza vaigiensis_, diamond-scaled mullet",,mokilese-kapce-1,,,,2400831
788,_Liza vaigiensis_,,pcp-kava-1,,Geraghty1994,,2400831
789,juvenile _Liza vctigiensis_,,pcp-kavakava-1,,Geraghty1994,,
790,fish like the kanade,,bauanfijian-kava-1,,,,
791,_Liza vaigiensis_,,wayan-kava-1,,,,2400831
792,_Liza vaigiensis_,,ppn-kafa-1,,Hooper1994,,2400831
793,_Liza vaigiensis_,,tongan-kafakafa-1,,,,2400831
794,_Liza vaigiensis_,,eastuvean-kafakafa-1,,,,2400831
795,fish similar to grey mullet,,samoan-afa-1,,,,
796,_Liza vaigiensis_,,tokelauan-kafa-1,,,,2400831
797,_Liza vaigiensis_,,mangareva-kaa-1,,,,2400831
798,_Liza vaigiensis_,,pukapukan-kawa-1,,,,2400831
799,"sardine-like fish, possibly Atherinidae",,poc-sarara-1,,,,
800,a small slippery fish,,yabem-isala-1,,,,
801,sardine,,halia-sela-1,,,,
802,k.o. small schooling fish,,pcp-sara-1,,Geraghty1994,,
803,k.o. fish,,rotuman-sara-1,,,,
804,"small fish like daniva, but with round white body",,bauanfijian-sara-1,,,,
805,"Atherinidae sp., small silvery fish in coastal waters",,wayan-sara-1,,,,
806,small schooling fish,,ppn-sara-1,,Hooper1994,,
807,"very small schooling fish, like whitebait",,tongan-ha-1,,,,
808,flying fish,,nukuoro-saia-1,,,,
809,small blue fish,,luangiua-saia-1,,,,
810,k.o. fish,,sikaiana-saia-1,,,,
811,k.o. small fish,,takuu-sara-1,,,,
812,"mature _Sphyraena_ spp., possibly generic for all barracuda",,poc-qonos-1,ACD: POc _*qono_,,,2369201
813,k.o. fish,,mangseng-ono-1,,,,
814,"_Sphyraenella chrysotaenia_. When young, these fish are _tubiara_, when adult they are _ono_",,motu-ono-1,Oram,,,2394252
815,k.o. fish,,lala-ono-1,,,,
816,"barracuda, wahoo",,nehan-onoh-1,,,,
817,"_Sphyraena barracuda_, great barracuda",,gela-ono-1,,,,9784990
818,"_Sphyraena jello_, pickhandle sea pike",,toabaita-ono-1,,,,2394208
819,_Sphyraena jello_,,ulawa-onoma-1,,,,2394208
820,_Agrioposphyraena barracuda_,,ulawa-onosau-1,,,,9784990
821,"a fish, the barracuda",,saa-ono-1,,,,
822,_Sphyraena picuda_ and _Sphyraena forsteri_ at growth stage,,lau-ono-1,,,,2394213 9784990
823,"_Agrioposphyraena barracuda_, _Sphyraena jello_",,arosi-ono-1,,,,2394208 9784990
824,_Agrioposphyraena barracuda_,,bauro-ono-1,,,,9784990
825,"barracuda, _Sphyraena genie_",,burna-onoro-1,,,,2394210
826,"barracuda, _Sphyraena genie_",,tanema-onara-1,,,,2394210
827,"_Sphyraena_ spp., barracuda, sea pike",,mwotlap-non-1,,,,2369201
828,barracuda,,lakon-on-1,,,,
829,"_Sphyraena_ spp., barracuda",,ppn-qono-1,,Hooper1994,,2369201
830,"k.o. fish, the barracuda",,tongan-ono-1,,,,
831,large growth stage of barracuda,,niuatoputapu-ono-1,,,,
832,"a fish, the barracuda",,tokelauan-ono-1,,,,
833,barracuda,,tikopia-ono-1,,,,
834,"_Acanthocybium solandri_, large mackerel type fish up to 3 metres in length",,hawaiian-ono-1,wahoo,,,2374069
835,barracuda,,pmp-qalu-1,,Blust1995,,
836,"_Sphyraena_ taxon, incl. _Sphyraena barracuda_, great barracuda",,poc-qalu-1,,,,2369201 9784990
837,"_Sphyraena picuda_, giant sea-pike",,titan-al-1,,,,9784990
838,thick-bodied barracuda sp.,,nauna-kul-1,,,,
839,thick-bodied barracuda sp.,,penchal-kul-1,,,,
840,thick-bodied barracuda sp.,,lou-koi-1,,,,
841,thick-bodied barracuda sp.,,seimat-al-1,,,,
842,thick-bodied barracuda sp.,,wuvulu-alu-1,,,,
843,"_Sphyraena_ spp., including giant sea-pike, chevron barracuda, striped seapike",,misima-anuwal-1,,,,2369201
844,"_Sphyraena putnamae_, chevron barracuda",,gela-alu-1,,,,2394217
845,"_Agrioposphyraena barracuda_, giant sea pike",,langalanga-ralu-1,,,,9784990
846,_Agrioposphyraena barracuda_,,areare-raru-1,,,,9784990
847,barracuda,,saa-salu-1,,,,
848,barracuda,,bariai-kalubia-1,,,,
849,barracuda,,poc-malisa-1,,,,
850,"k.o. fish, big, long, black and white",,patpatar-malisa-1,,,,
851,barracuda,,karaeast-malesa-1,,,,
852,_Sphyraena barracuda_,,toabaita-mamalita-1,Barnett,,,9784990
853,immature barracuda,,toabaita-mamalita-1,Lichtenberk,,,
854,_Sphyraena picuda_ and _Sphyraena forsteri_ at growth stage,,lau-mamalito-1,,,,2394213 9784990
855,"largest barracudas, _Sphyraena barracuda_ and possibly other _Sphyraena_ spp.",,wayan-silasila-1,metathesis,,,2369201 9784990
856,"_Sphyraena_ sp., possibly _Sphyraena jello_, the slender or pickhandle sea pike",,poc-barawarddrraq-1,,,,2369201 2394208
857,sea pike,,titan-palawar-1,,,,
858,k.o. fish,,andra-palawadi-1,,,,
859,eel,,kilivila-buliwada-1,,,,
860,moray eel,,dobu-baluada-1,,,,
861,moray eel,,molima-boluwada-1,,,,
862,eel,,tubetube-baluada-1,,,,
863,_Sphyraena barracuda_,,longgu-paraura-1,,,,9784990
864,_Sphyraena jello_,,langalanga-barauro-1,,,,2394208
865,barracuda,,pije-barewalak-1,,,,
866,_Sphyraena jello_,,tikopia-paravao-1,,,,2394208
867,"_Sphyraena_ sp., barracuda",,poc-qutur-1,,,,2369201
868,barracuda,,muyuw-kuduwal-1,,,,
869,"large long fish with very sharp teeth and small scales: a sphyraenid, barracuda",,mota-utu-1,,,,
870,"_Sphyraena genie_, blackfm barracuda",,ambae-utu-1,,,,2394210
871,"_Sphyraena jello_, pickhandle barracuda",,raga-utu-1,,,,2394208
872,"_Sphyraena_ spp., barracuda; _Aprion virescens_, grey jobfish",,niuean-utu-1,,,,2369201 2385226
