ID,Cfset_ID,Form_ID,Comment,Source,Footnote_Number,Ordinal,Gloss_IDs,Subgroup
6-5-5-1-184-adm-mussau-anua-12,6-5-5-1-184-adm-mussau-anua,molima-vanua-1,,,,12,8444,
6-5-5-1-184-adm-mussau-anua-13,6-5-5-1-184-adm-mussau-anua,molima-vanuapou-1,,,,13,44980,
6-5-5-1-184-adm-mussau-anua-14,6-5-5-1-184-adm-mussau-anua,motu-hanua-1,,,,14,44981 44982,
6-5-5-1-184-adm-mussau-anua-15,6-5-5-1-184-adm-mussau-anua,mekeo-panua-1,,,,15,44983,
6-5-5-1-184-adm-mussau-anua-16,6-5-5-1-184-adm-mussau-anua,nakanai-lavalua-1,,,,16,44984,
6-5-5-1-184-adm-mussau-anua-17,6-5-5-1-184-adm-mussau-anua,nakanai-valuagu-1,,,,17,44985,
6-5-5-1-184-adm-mussau-anua-18,6-5-5-1-184-adm-mussau-anua,bali-vanua-1,,,,18,44986,
6-5-5-1-184-adm-mussau-anua-19,6-5-5-1-184-adm-mussau-anua,vitu-vanua-1,,,,19,8445,
6-5-5-1-184-adm-mussau-anua-20,6-5-5-1-184-adm-mussau-anua,tabar-vanua-1,,,,20,8446,
6-5-5-1-184-adm-mussau-anua-21,6-5-5-1-184-adm-mussau-anua,taiof-fan-1,,,,21,8447,
6-5-5-1-184-adm-mussau-anua-22,6-5-5-1-184-adm-mussau-anua,tangga-fan-1,,,,22,44987,
6-5-5-1-184-adm-mussau-anua-23,6-5-5-1-184-adm-mussau-anua,teop-van-1,,,,23,44988,
6-5-5-1-184-adm-mussau-anua-24,6-5-5-1-184-adm-mussau-anua,marovo-vanua-1,,,,24,44989,
6-5-5-1-184-adm-mussau-anua-25,6-5-5-1-184-adm-mussau-anua,vangunu-vanua-1,,,,25,44990,
6-5-5-1-184-adm-mussau-anua-26,6-5-5-1-184-adm-mussau-anua,areare-hanua-1,,,,26,44991,
6-5-5-1-184-adm-mussau-anua-27,6-5-5-1-184-adm-mussau-anua,lengo-vanua-1,,,,27,44992,
6-5-5-1-184-adm-mussau-anua-28,6-5-5-1-184-adm-mussau-anua,arosi-hanua-1,,,,28,44993,
6-5-5-1-184-adm-mussau-anua-29,6-5-5-1-184-adm-mussau-anua,lau-fanua-1,,,,29,44994,
6-5-5-1-184-adm-mussau-anua-30,6-5-5-1-184-adm-mussau-anua,kwaio-fanua-1,,,,30,44995,
6-5-5-1-184-adm-mussau-anua-31,6-5-5-1-184-adm-mussau-anua,kwaio-maefanua-1,,,,31,44996,
6-5-5-1-184-adm-mussau-anua-32,6-5-5-1-184-adm-mussau-anua,saa-henua-1,,,,32,44997,
6-5-5-1-184-adm-mussau-anua-33,6-5-5-1-184-adm-mussau-anua,saa-ihanua-1,,,,33,44998,
6-5-5-1-184-adm-mussau-anua-34,6-5-5-1-184-adm-mussau-anua,saa-taanihanua-1,,,,34,44999,
6-5-5-1-184-adm-mussau-anua-35,6-5-5-1-184-adm-mussau-anua,mota-vanua-1,,,,35,8451,
6-5-5-1-184-adm-mussau-anua-36,6-5-5-1-184-adm-mussau-anua,nokuku-venuana-1,,,,36,45000,
6-5-5-1-184-adm-mussau-anua-37,6-5-5-1-184-adm-mussau-anua,nguna-vanua-1,,,,37,45001,
6-5-5-1-184-adm-mussau-anua-38,6-5-5-1-184-adm-mussau-anua,nguna-navanua-1,,,,38,45002,
6-5-5-1-184-adm-mussau-anua-39,6-5-5-1-184-adm-mussau-anua,neveei-nevanu-1,,,,39,45003,
6-5-5-1-184-adm-mussau-anua-40,6-5-5-1-184-adm-mussau-anua,paamese-hanuo-1,,,,40,45004,
6-5-5-1-184-adm-mussau-anua-41,6-5-5-1-184-adm-mussau-anua,lewo-vanua-1,,,,41,45005,
6-5-5-1-184-adm-mussau-anua-42,6-5-5-1-184-adm-mussau-anua,anejom-nhenou-1,,,,42,45006,
6-5-5-1-184-adm-mussau-anua-43,6-5-5-1-184-adm-mussau-anua,kwamera-rukanu-1,,,,43,45007,
6-5-5-1-184-adm-mussau-anua-44,6-5-5-1-184-adm-mussau-anua,lenakel-nauanu-1,,,,44,31626,
6-5-5-1-184-adm-mussau-anua-45,6-5-5-1-184-adm-mussau-anua,woleaian-fazuw-1,,,,45,45008,
6-5-5-1-184-adm-mussau-anua-46,6-5-5-1-184-adm-mussau-anua,puluwatese-fan-1,,,,46,45009,
6-5-5-1-184-adm-mussau-anua-47,6-5-5-1-184-adm-mussau-anua,bauanfijian-vanua-1,,,,47,45010 45011,
6-5-5-1-184-adm-mussau-anua-48,6-5-5-1-184-adm-mussau-anua,rotuman-hanua-1,,,,48,45012 45013,
6-5-5-1-184-adm-mussau-anua-49,6-5-5-1-184-adm-mussau-anua,rotuman-hanuanoho-1,,,,49,45014,
6-5-5-1-184-adm-mussau-anua-50,6-5-5-1-184-adm-mussau-anua,tongan-fonua-1,,,,50,45015,
6-5-5-1-184-adm-mussau-anua-51,6-5-5-1-184-adm-mussau-anua,samoan-fanua-1,,,,51,45016,
6-5-5-1-184-adm-mussau-anua-52,6-5-5-1-184-adm-mussau-anua,eastfutunan-fenua-1,,,,52,45017,
6-5-5-1-184-adm-mussau-anua-53,6-5-5-1-184-adm-mussau-anua,nukuoro-henua-1,,,,53,45018,
6-5-5-1-184-adm-mussau-anua-54,6-5-5-1-184-adm-mussau-anua,tikopia-fenua-1,,,,54,45019,
6-5-5-1-184-adm-mussau-anua-55,6-5-5-1-184-adm-mussau-anua,rennellese-henua-1,,,,55,45020,
6-5-5-1-184-adm-mussau-anua-56,6-5-5-1-184-adm-mussau-anua,tokelauan-fenua-1,,,,56,45021,
6-5-5-1-184-adm-mussau-anua-57,6-5-5-1-184-adm-mussau-anua,hawaiian-honua-1,,,,57,8456,
6-5-5-1-185-wmp-belau-beluu-1,6-5-5-1-185-wmp-belau-beluu,belau-beluu-1,,,,1,45022,
6-5-5-1-185-wmp-belau-beluu-2,6-5-5-1-185-wmp-belau-beluu,kapampangan-banwa-1,,,,2,45023,Philippines:
6-5-5-1-185-wmp-belau-beluu-3,6-5-5-1-185-wmp-belau-beluu,bikol-banwa-1,,,,3,45024,Philippines:
6-5-5-1-185-wmp-belau-beluu-4,6-5-5-1-185-wmp-belau-beluu,cebuano-banwa-1,,,,4,45025,Philippines:
6-5-5-1-185-wmp-belau-beluu-5,6-5-5-1-185-wmp-belau-beluu,sangir-banua-1,,,,5,45026,Northern Sulawesi:
6-5-5-1-185-wmp-belau-beluu-6,6-5-5-1-185-wmp-belau-beluu,tondano-wanua-1,,,,6,45027,Northern Sulawesi:
6-5-5-1-185-wmp-belau-beluu-7,6-5-5-1-185-wmp-belau-beluu,malay-benua-1,,,,7,45028,Northern Sulawesi:
6-5-5-1-185-wmp-belau-beluu-8,6-5-5-1-185-wmp-belau-beluu,oldjavanese-wanwa-1,,,,8,45029,Northern Sulawesi:
6-5-5-1-185-wmp-belau-beluu-9,6-5-5-1-185-wmp-belau-beluu,nias-banua-1,,,,9,45030,Sumatra:
6-5-5-1-185-wmp-belau-beluu-10,6-5-5-1-185-wmp-belau-beluu,selaru-hnua-1,,,,10,45031,Sumatra:
6-5-5-1-185-wmp-belau-beluu-11,6-5-5-1-185-wmp-belau-beluu,numfor-menu-1,,,,11,45032,Sumatra:
6-5-5-3-193-pn-tongan-taataifonua-1,6-5-5-3-193-pn-tongan-taataifonua,tongan-taataifonua-1,,,,1,45033,
6-5-5-3-193-pn-tongan-taataifonua-2,6-5-5-3-193-pn-tongan-taataifonua,tikopia-taatafenua-1,,,,2,45034,
6-5-5-3-193-pn-tongan-taataifonua-3,6-5-5-3-193-pn-tongan-taataifonua,maori-taatafenua-1,,,,3,45035,
6-6-2-7-205-pt-tawala-pate-1,6-6-2-7-205-pt-tawala-pate,tawala-pate-1,,,,1,45036,
6-6-2-7-205-pt-tawala-pate-2,6-6-2-7-205-pt-tawala-pate,gumawana-pate-1,,,,2,45037,
6-6-2-7-205-pt-tawala-pate-3,6-6-2-7-205-pt-tawala-pate,samoan-pate-1,,,,3,45038,
6-6-2-7-205-pt-tawala-pate-4,6-6-2-7-205-pt-tawala-pate,tuvalu-pate-1,,,,4,45039,
6-6-2-7-205-pt-tawala-pate-5,6-6-2-7-205-pt-tawala-pate,rarotongan-pate-1,,,,5,45040,
6-8-2-2-254-nng-manam-dimate-1,6-8-2-2-254-nng-manam-dimate,manam-dimate-1,,,,1,45041,
6-8-2-2-254-nng-manam-dimate-2,6-8-2-2-254-nng-manam-dimate,nehan-uelhohou-1,,,,2,45042,
6-8-2-2-254-nng-manam-dimate-3,6-8-2-2-254-nng-manam-dimate,ulawa-maahuisuli-1,,,,3,45043,
6-8-3-None-261-pn-tahitian-tahua-1,6-8-3-None-261-pn-tahitian-tahua,tahitian-tahua-1,,,,1,45044 45045,
6-8-3-None-261-pn-tahitian-tahua-2,6-8-3-None-261-pn-tahitian-tahua,tuamotuan-tahuua-1,,,,2,45046,
6-8-3-None-261-pn-tahitian-tahua-3,6-8-3-None-261-pn-tahitian-tahua,maori-tohua-1,,,,3,45047 45048,
6-8-3-None-261-pn-tahitian-tahua-4,6-8-3-None-261-pn-tahitian-tahua,hawaiian-kahuna-1,,,,4,45049,
6-8-4-None-265-adm-lou-palop-1,6-8-4-None-265-adm-lou-palop,lou-palop-1,,,,1,45050,
6-8-4-None-265-adm-lou-palop-2,6-8-4-None-265-adm-lou-palop,maposbuang-paak-1,,,,2,45051,
6-8-4-None-265-adm-lou-palop-3,6-8-4-None-265-adm-lou-palop,kilivila-bagau-1,,,,3,45052,
6-8-4-None-265-adm-lou-palop-4,6-8-4-None-265-adm-lou-palop,kilivila-tobubagau-1,,,,4,45053,
6-8-4-None-265-adm-lou-palop-5,6-8-4-None-265-adm-lou-palop,lewo-puruwap-2,,,,5,45054,
6-8-4-None-265-ncv-raga-barahuva-1,6-8-4-None-265-ncv-raga-barahuva,raga-barahuva-1,,,,1,45055,
6-9-3-2-275-mm-nehan-mana-1,6-9-3-2-275-mm-nehan-mana,nehan-mana-1,,,,1,44115,
6-9-3-2-275-mm-nehan-mana-2,6-9-3-2-275-mm-nehan-mana,halia-mana-1,,,,2,44116,
6-9-3-2-275-mm-nehan-mana-3,6-9-3-2-275-mm-nehan-mana,teop-mana-1,,,,3,45056,
6-9-3-2-275-mm-nehan-mana-4,6-9-3-2-275-mm-nehan-mana,ghari-mana-1,,,,4,40033,
6-9-3-2-275-mm-nehan-mana-5,6-9-3-2-275-mm-nehan-mana,toabaita-mamana-1,,,,5,45057,
6-9-3-2-275-mm-nehan-mana-6,6-9-3-2-275-mm-nehan-mana,lau-mamana-1,,,,6,45058,
6-9-3-2-275-mm-nehan-mana-7,6-9-3-2-275-mm-nehan-mana,wayan-mana-1,,,,7,45059 45060,
6-9-3-2-276-mm-varisi-mana-1,6-9-3-2-276-mm-varisi-mana,varisi-mana-1,,,,1,45061,
6-9-3-2-276-mm-varisi-mana-2,6-9-3-2-276-mm-varisi-mana,nduke-mana-1,,,,2,45062,
6-9-3-2-276-mm-varisi-mana-3,6-9-3-2-276-mm-varisi-mana,roviana-mana-1,,,,3,45063,
6-9-3-2-276-mm-varisi-mana-4,6-9-3-2-276-mm-varisi-mana,simbo-mana-1,,,,4,45064,
6-9-3-2-276-mm-varisi-mana-5,6-9-3-2-276-mm-varisi-mana,simbo-manatu-1,,,,5,45065,
6-9-3-2-276-mm-varisi-mana-6,6-9-3-2-276-mm-varisi-mana,gela-mana-1,,,,6,45066,
6-9-3-2-276-mm-varisi-mana-7,6-9-3-2-276-mm-varisi-mana,bugotu-mana-1,,,,7,45067,
6-9-5-None-279-sv-lenakel-emnait-1,6-9-5-None-279-sv-lenakel-emnait,lenakel-emnait-1,,,,1,45068,
6-9-5-None-279-sv-lenakel-emnait-2,6-9-5-None-279-sv-lenakel-emnait,lenakel-iemnait-1,,,,2,45069,
6-9-5-None-279-sv-lenakel-emnait-3,6-9-5-None-279-sv-lenakel-emnait,kwamera-amna-1,,,,3,45070,
6-9-5-None-279-sv-lenakel-emnait-4,6-9-5-None-279-sv-lenakel-emnait,iaai-mn-1,,,,4,45071,
6-9-5-None-279-sv-lenakel-emnait-5,6-9-5-None-279-sv-lenakel-emnait,iaai-mnina-1,,,,5,45072,
6-9-5-None-279-sv-lenakel-emnait-6,6-9-5-None-279-sv-lenakel-emnait,xaracuu-ma-1,,,,6,45073,
6-9-5-None-279-ses-gela-mana-1,6-9-5-None-279-ses-gela-mana,gela-mana-1,,,,1,40030,
6-9-5-None-279-ses-gela-mana-2,6-9-5-None-279-ses-gela-mana,toabaita-mamana-1,,,,2,45074,
6-9-5-None-279-ses-gela-mana-3,6-9-5-None-279-ses-gela-mana,toabaita-mamanaa-2,,,,3,45075,
6-9-5-None-279-ses-gela-mana-4,6-9-5-None-279-ses-gela-mana,kwaio-nanama-1,,,,4,45076,
6-11-4-3-311-ses-gela-odu-1,6-11-4-3-311-ses-gela-odu,gela-odu-1,,,,1,45077,
6-11-4-3-311-ses-gela-odu-2,6-11-4-3-311-ses-gela-odu,gela-odulade-1,,,,2,45078,
6-11-4-3-311-ses-gela-odu-3,6-11-4-3-311-ses-gela-odu,gela-odutina-1,,,,3,45079,
6-11-4-3-311-ses-gela-odu-4,6-11-4-3-311-ses-gela-odu,arosi-ogu-1,,,,4,45080 45081,
6-11-4-3-311-ses-gela-odu-5,6-11-4-3-311-ses-gela-odu,arosi-oguraha-1,,,,5,45082,
6-11-4-3-311-ses-gela-odu-6,6-11-4-3-311-ses-gela-odu,areare-okurate-1,,,,6,45083,
6-11-4-3-311-ses-gela-odu-7,6-11-4-3-311-ses-gela-odu,areare-okumaa-1,,,,7,45084,
6-11-4-3-311-ses-gela-odu-8,6-11-4-3-311-ses-gela-odu,areare-okutanu-1,,,,8,45085,
6-11-4-3-311-ses-gela-odu-9,6-11-4-3-311-ses-gela-odu,areare-okupaina-1,,,,9,45086,
6-11-4-3-311-ses-gela-odu-10,6-11-4-3-311-ses-gela-odu,saa-okulade-1,,,,10,45087,
6-11-4-3-311-ses-gela-odu-11,6-11-4-3-311-ses-gela-odu,saa-okuma-1,,,,11,45088,
6-11-4-3-311-ses-gela-odu-12,6-11-4-3-311-ses-gela-odu,saa-okudenu-1,,,,12,45089,
6-11-4-3-311-ses-gela-odu-13,6-11-4-3-311-ses-gela-odu,saa-okupaine-1,,,,13,45090,
6-11-4-3-311-ses-gela-odu-14,6-11-4-3-311-ses-gela-odu,kwaio-odu-1,,,,14,45091,
6-11-4-3-311-ses-gela-odu-15,6-11-4-3-311-ses-gela-odu,kwaio-buliiodu-1,,,,15,45092,
6-11-4-3-311-ses-gela-odu-16,6-11-4-3-311-ses-gela-odu,loh-nut-1,,,,16,45093 45094,
6-11-4-3-311-ses-gela-odu-17,6-11-4-3-311-ses-gela-odu,loh-nutlav-2,,,,17,45095,
6-11-4-3-311-ses-gela-odu-18,6-11-4-3-311-ses-gela-odu,loh-nutwir-2,,,,18,45096,
6-11-4-3-311-ses-gela-odu-19,6-11-4-3-311-ses-gela-odu,loh-nutmlh-1,,,,19,45097,
6-11-4-3-311-ses-gela-odu-20,6-11-4-3-311-ses-gela-odu,loh-nutmemar-1,,,,20,45098,
6-11-4-3-311-ses-gela-odu-21,6-11-4-3-311-ses-gela-odu,mota-unoona-1,,,,21,45099,
6-11-4-3-311-ses-gela-odu-22,6-11-4-3-311-ses-gela-odu,mota-unlava-2,,,,22,45100,
6-11-4-3-311-ses-gela-odu-23,6-11-4-3-311-ses-gela-odu,mota-unwerei-1,,,,23,45101,
6-11-4-3-311-ses-gela-odu-24,6-11-4-3-311-ses-gela-odu,mwotlap-ninon-1,,,,24,45102,
6-11-4-3-311-ses-gela-odu-25,6-11-4-3-311-ses-gela-odu,mwotlap-ninyi-1,,,,25,45103,
6-11-4-3-311-ses-gela-odu-26,6-11-4-3-311-ses-gela-odu,mwotlap-ninlap-1,,,,26,45104,
6-11-4-3-311-ses-gela-odu-27,6-11-4-3-311-ses-gela-odu,mwotlap-ninwey-1,,,,27,45105,
6-11-4-3-311-fij-bauan-balololailai-1,6-11-4-3-311-fij-bauan-balololailai,bauanfijian-balololailai-1,,,,1,45106,
6-11-4-3-311-fij-bauan-balololailai-2,6-11-4-3-311-fij-bauan-balololailai,bauanfijian-balololevu-1,,,,2,45107,
6-11-4-3-311-fij-bauan-balololailai-3,6-11-4-3-311-fij-bauan-balololailai,wayan-balolosewa-1,,,,3,45108,
6-11-4-3-311-fij-bauan-balololailai-4,6-11-4-3-311-fij-bauan-balololailai,wayan-balololevu-1,,,,4,45109,
6-11-4-3-312-pn-efutunan-palolomua-1,6-11-4-3-312-pn-efutunan-palolomua,eastfutunan-palolomua-2,,,,1,45110,
6-11-4-3-312-pn-efutunan-palolomua-2,6-11-4-3-312-pn-efutunan-palolomua,eastfutunan-palolomuli-1,,,,2,45111,
6-11-4-3-312-pn-efutunan-palolomua-3,6-11-4-3-312-pn-efutunan-palolomua,samoan-palolomua-2,,,,3,45112,
6-11-4-3-312-pn-efutunan-palolomua-4,6-11-4-3-312-pn-efutunan-palolomua,samoan-palolomuli-2,,,,4,45113,
6-11-4-3-312-pn-efutunan-palolomua-5,6-11-4-3-312-pn-efutunan-palolomua,tuvalu-palolomua-2,,,,5,45114,
6-11-4-3-312-pn-efutunan-palolomua-6,6-11-4-3-312-pn-efutunan-palolomua,tuvalu-toepalolo-2,,,,6,45115,
6-11-4-3-312-pn-efutunan-palolomua-7,6-11-4-3-312-pn-efutunan-palolomua,manihiki-paroromua-2,,,,7,45116,
6-11-4-3-312-pn-efutunan-palolomua-8,6-11-4-3-312-pn-efutunan-palolomua,manihiki-paroromuri-2,,,,8,45117,
6-11-4-3-312-pn-efutunan-palolomua-9,6-11-4-3-312-pn-efutunan-palolomua,tokelauan-palolomua-1,,,,9,45118,
6-11-4-3-312-pn-efutunan-palolomua-10,6-11-4-3-312-pn-efutunan-palolomua,tokelauan-toepalolo-2,,,,10,45119,
6-11-4-3-312-pn-efutunan-palolomua-11,6-11-4-3-312-pn-efutunan-palolomua,tahitian-paroromua-2,,,,11,45120,
6-11-4-3-312-pn-efutunan-palolomua-12,6-11-4-3-312-pn-efutunan-palolomua,tahitian-paroromuri-2,,,,12,45121,
6-11-4-3-312-pn-efutunan-palolomua-13,6-11-4-3-312-pn-efutunan-palolomua,tongareva-paroromua-2,,,,13,45122,
6-11-4-3-312-pn-efutunan-palolomua-14,6-11-4-3-312-pn-efutunan-palolomua,tongareva-paroromuri-2,,,,14,45123,
6-11-5-1-322-nng-wogeo-rakum-1,6-11-5-1-322-nng-wogeo-rakum,wogeo-rakum-1,,,,1,45124 45125,
6-11-5-1-322-nng-wogeo-rakum-2,6-11-5-1-322-nng-wogeo-rakum,wogeo-kasawara-1,,,,2,45126,
6-11-5-1-322-nng-wogeo-rakum-3,6-11-5-1-322-nng-wogeo-rakum,wogeo--1,,,,3,45127,
6-11-5-1-322-nng-wogeo-rakum-4,6-11-5-1-322-nng-wogeo-rakum,wogeo--1,,,,4,45128,
6-11-5-1-322-nng-wogeo-rakum-5,6-11-5-1-322-nng-wogeo-rakum,wogeo-wabu-1,,,,5,45129,
6-11-5-1-322-nng-wogeo-rakum-6,6-11-5-1-322-nng-wogeo-rakum,wogeo-kame-1,,,,6,45130,
6-11-5-1-322-nng-wogeo-rakum-7,6-11-5-1-322-nng-wogeo-rakum,wogeo-wasek-1,,,,7,45131,
6-11-5-1-322-nng-wogeo-rakum-8,6-11-5-1-322-nng-wogeo-rakum,wogeo-kamalava-1,,,,8,45132 45133,
6-11-5-1-322-nng-wogeo-rakum-9,6-11-5-1-322-nng-wogeo-rakum,wogeo-kamalig-1,,,,9,45134 45135,
6-11-5-1-322-nng-wogeo-rakum-10,6-11-5-1-322-nng-wogeo-rakum,wogeo-manuan-1,,,,10,45136 45137,
6-11-5-1-322-nng-wogeo-rakum-11,6-11-5-1-322-nng-wogeo-rakum,wogeo-rakakajarak-1,,,,11,45138,
6-11-5-1-323-nng-maenge-vegapana-1,6-11-5-1-323-nng-maenge-vegapana,mengen-vegapana-1,,,,1,45139 45140,
6-11-5-1-323-nng-maenge-vegapana-2,6-11-5-1-323-nng-maenge-vegapana,mengen-tolovaevolau-1,,,,2,45141 45142,
6-11-5-1-323-nng-maenge-vegapana-3,6-11-5-1-323-nng-maenge-vegapana,mengen-tolovaesina-1,,,,3,45143 45144,
6-11-5-1-323-nng-maenge-vegapana-4,6-11-5-1-323-nng-maenge-vegapana,mengen-tava-1,,,,4,45145 45146,
6-11-5-1-323-nng-maenge-vegapana-5,6-11-5-1-323-nng-maenge-vegapana,mengen-oalokuna-1,,,,5,45147 45148,
6-11-5-1-323-nng-maenge-vegapana-6,6-11-5-1-323-nng-maenge-vegapana,mengen-piriakamanakena-1,,,,6,45149 45150,
6-11-5-1-323-nng-maenge-vegapana-7,6-11-5-1-323-nng-maenge-vegapana,mengen-pirimanaana-1,,,,7,45151 45152,
6-11-5-1-323-nng-maenge-vegapana-8,6-11-5-1-323-nng-maenge-vegapana,mengen-kereekemera-1,,,,8,45153 45154,
6-11-5-1-323-nng-maenge-vegapana-9,6-11-5-1-323-nng-maenge-vegapana,mengen-kereekausoali-1,,,,9,45155,
6-11-5-1-323-nng-maenge-vegapana-10,6-11-5-1-323-nng-maenge-vegapana,mengen-kerengemanaana-1,,,,10,45156 45157,
6-11-5-1-323-nng-maenge-vegapana-11,6-11-5-1-323-nng-maenge-vegapana,mengen-ulasi-1,,,,11,45158 45159,
6-11-5-1-323-nng-maenge-vegapana-12,6-11-5-1-323-nng-maenge-vegapana,mengen-paugalakasiana-1,,,,12,45160 45161,
6-11-5-1-323-nng-maenge-vegapana-13,6-11-5-1-323-nng-maenge-vegapana,mengen-paugalaengavalipola-1,,,,13,45162 45163,
6-11-5-1-325-nng-mangap-bui-1,6-11-5-1-325-nng-mangap-bui,mangap-bui-1,,,,1,45164 45165,
6-11-5-1-325-nng-mangap-bui-2,6-11-5-1-325-nng-mangap-bui,mangap-gomsala-1,,,,2,45166,
6-11-5-1-325-nng-mangap-bui-3,6-11-5-1-325-nng-mangap-bui,mangap-turgom-1,,,,3,45167,
6-11-5-1-325-nng-mangap-bui-4,6-11-5-1-325-nng-mangap-bui,mangap-ayobuzana-1,,,,4,45168,
6-11-5-1-325-nng-mangap-bui-5,6-11-5-1-325-nng-mangap-bui,mangap-romatana-1,,,,5,45169,
6-11-5-1-325-nng-mangap-bui-6,6-11-5-1-325-nng-mangap-bui,mangap-muna-1,,,,6,45170 45171,
6-11-5-1-325-nng-mangap-bui-7,6-11-5-1-325-nng-mangap-bui,mangap-karatete-1,,,,7,45172,
6-11-5-1-325-nng-mangap-bui-8,6-11-5-1-325-nng-mangap-bui,mangap-aigere-1,,,,8,45173,
6-11-5-1-325-nng-mangap-bui-9,6-11-5-1-325-nng-mangap-bui,mangap-manbulemamaza-1,,,,9,45174,
6-11-5-1-325-nng-mangap-bui-10,6-11-5-1-325-nng-mangap-bui,mangap-manpur-1,,,,10,45175,
6-11-5-1-325-nng-mangap-bui-11,6-11-5-1-325-nng-mangap-bui,mangap-ese-1,,,,11,45176,
6-11-5-1-325-nng-mangap-bui-12,6-11-5-1-325-nng-mangap-bui,mangap-dambula-1,,,,12,45177,
6-11-5-2-330-pt-motu-guiraura-1,6-11-5-2-330-pt-motu-guiraura,motu-guiraura-1,,,,1,45178,
6-11-5-2-330-pt-motu-guiraura-2,6-11-5-2-330-pt-motu-guiraura,motu-goha-1,,,,2,45179,
6-11-5-2-330-pt-motu-guiraura-3,6-11-5-2-330-pt-motu-guiraura,motu-lailai-1,,,,3,45180 45181,
6-11-5-2-330-pt-motu-guiraura-4,6-11-5-2-330-pt-motu-guiraura,motu-darodaro-1,,,,4,45182,
6-11-5-2-330-pt-motu-guiraura-5,6-11-5-2-330-pt-motu-guiraura,motu-divaro-1,,,,5,45183,
6-11-5-2-330-pt-motu-guiraura-6,6-11-5-2-330-pt-motu-guiraura,motu-veadihadohado-1,,,,6,45184,
6-11-5-2-330-pt-motu-guiraura-7,6-11-5-2-330-pt-motu-guiraura,motu-veadihirihiri-1,,,,7,45185,
6-11-5-2-330-pt-motu-guiraura-8,6-11-5-2-330-pt-motu-guiraura,motu-uria-1,,,,8,45186,
6-11-5-2-330-pt-motu-guiraura-9,6-11-5-2-330-pt-motu-guiraura,motu-laa-1,,,,9,45187 45188,
6-11-5-2-330-pt-motu-guiraura-10,6-11-5-2-330-pt-motu-guiraura,motu-manumaura-1,,,,10,45189,
6-11-5-2-330-pt-motu-guiraura-11,6-11-5-2-330-pt-motu-guiraura,motu-biriakei-1,,,,11,45190,
6-11-5-2-330-pt-motu-guiraura-12,6-11-5-2-330-pt-motu-guiraura,motu-biriabada-1,,,,12,45191,
6-11-5-2-331-pt-balawaia-manubada-1,6-11-5-2-331-pt-balawaia-manubada,balawaia-manubada-1,,,,1,45192 45193,
6-11-5-2-331-pt-balawaia-manubada-2,6-11-5-2-331-pt-balawaia-manubada,saroa-manubada-1,,,,2,45194 45195,
6-11-5-2-331-pt-balawaia-manubada-3,6-11-5-2-331-pt-balawaia-manubada,balawaia-biliakei-1,,,,3,45196 45197,
6-11-5-2-331-pt-balawaia-manubada-4,6-11-5-2-331-pt-balawaia-manubada,saroa-biliakei-1,,,,4,45198 45199,
6-11-5-2-331-pt-balawaia-manubada-5,6-11-5-2-331-pt-balawaia-manubada,balawaia-biliabara-1,,,,5,45200 45201,
6-11-5-2-331-pt-balawaia-manubada-6,6-11-5-2-331-pt-balawaia-manubada,saroa-biliabara-1,,,,6,45202 45203,
6-11-5-2-331-pt-balawaia-manubada-7,6-11-5-2-331-pt-balawaia-manubada,balawaia-akoli-1,,,,7,45204 45205,
6-11-5-2-331-pt-balawaia-manubada-8,6-11-5-2-331-pt-balawaia-manubada,saroa-akoli-1,,,,8,45206 45207,
6-11-5-2-331-pt-balawaia-manubada-9,6-11-5-2-331-pt-balawaia-manubada,balawaia-aaniani-1,,,,9,45208 45209,
6-11-5-2-331-pt-balawaia-manubada-10,6-11-5-2-331-pt-balawaia-manubada,saroa-aaniani-1,,,,10,45210 45211,
6-11-5-2-331-pt-balawaia-manubada-11,6-11-5-2-331-pt-balawaia-manubada,saroa-lailai-1,,,,11,45212,
6-11-5-2-331-pt-balawaia-manubada-12,6-11-5-2-331-pt-balawaia-manubada,saroa-laitoa-1,,,,12,45213,
6-11-5-2-331-pt-balawaia-manubada-13,6-11-5-2-331-pt-balawaia-manubada,saroa-bune-1,,,,13,45214 45215,
6-11-5-2-331-pt-balawaia-manubada-14,6-11-5-2-331-pt-balawaia-manubada,saroa-magara-1,,,,14,45216,
6-11-5-2-331-pt-balawaia-manubada-15,6-11-5-2-331-pt-balawaia-manubada,saroa-uria-1,,,,15,45217,
6-11-5-2-331-pt-balawaia-manubada-16,6-11-5-2-331-pt-balawaia-manubada,saroa-kokouriurina-1,,,,16,45218,
6-11-5-2-331-pt-balawaia-manubada-17,6-11-5-2-331-pt-balawaia-manubada,balawaia-aabada-1,,,,17,45219 45220,
6-11-5-2-331-pt-balawaia-manubada-18,6-11-5-2-331-pt-balawaia-manubada,saroa-aabada-1,,,,18,45221 45222,
6-11-5-2-331-pt-balawaia-manubada-19,6-11-5-2-331-pt-balawaia-manubada,balawaia-rabaavala-1,,,,19,45223 45224,
6-11-5-2-331-pt-balawaia-manubada-20,6-11-5-2-331-pt-balawaia-manubada,balawaia-avalakavata-1,,,,20,45225 45226,
6-11-5-2-331-pt-balawaia-manubada-21,6-11-5-2-331-pt-balawaia-manubada,balawaia-daga-1,,,,21,45227,
6-11-5-2-331-pt-balawaia-manubada-22,6-11-5-2-331-pt-balawaia-manubada,balawaia-aualabara-1,,,,22,45228,
