ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Description,Sic,Doubt,Morpheme_Gloss,Kinship_Gloss
pmic-kakai-1,,pmic,sharp,ka-kaŋi,ka-kaŋi,k a <<->> k a ŋ i,,,,,^ k a <-> k a ŋ i $,pmic,sharp,false,false,,
kiribati-ka-1,,kiribati,eatmorethanonething,kaŋ,kaŋ,k a ŋ,,,,,^ k a ŋ $,default,eat (more than one thing),false,false,,
kiribati-kaka-2,,kiribati,sharp,ka-kaŋ,ka-kaŋ,k a k a ŋ,,,,,^ k a - k a ŋ $,default,sharp,false,false,,
marshallese-ka-1,,marshallese,eat,kaŋ,kaŋ,k a ŋ,,,,,^ k a ŋ $,default,eat,false,false,,
marshallese-kka-1,,marshallese,sharp,k-kaŋ,k-kaŋ,k k a ŋ,,,,,^ k - k a ŋ $,default,sharp,false,false,,
woleaian-xai-1,,woleaian,eatst,xaŋi-,xaŋi-,x a ŋ i,,,,,^ x a ŋ i - $,default,eat s.t.,false,false,,
chuukese-i-1,,chuukese,eatst,æɾi-,æɾi-,æ ɾ i,,,,,^ æ ɾ i - $,default,eat s.t.,false,false,,
chuukese-kke-1,,chuukese,sharp,k-keɾ,k-keɾ,k k e ɾ,,,,,^ k - k e ɾ $,default,sharp,false,false,,
carolinian-ai-1,,carolinian,eatst,aŋi-,aŋi-,a ŋ i,,,,,^ a ŋ i - $,default,eat s.t.,false,false,,
carolinian-kka-1,,carolinian,sharp,k-káŋ,k-káŋ,k k á ŋ,,,,,^ k - k á ŋ $,default,sharp,false,false,,
ponapean-ka-1,,ponapean,eatst,kaŋ,kaŋ,k a ŋ,,,,,^ k a ŋ $,default,eat s.t.,false,false,,
ponapean-k-1,,ponapean,sharp,kɛŋ,kɛŋ,k ɛ ŋ,,,,,^ k ɛ ŋ $,default,sharp,false,false,,
bauanfijian-kania-1,,bauanfijian,eatst,kani-a,kani-a,k a n i a,,,,,^ k a n i - a $,default,eat s.t.,false,false,,
ppn-kakai-1,,ppn,sharp,ka-kai,ka-kai,k a <<->> k a i,,,,,^ k a <-> k a i $,ppn,sharp,false,false,,
tongan-kai-1,,tongan,eattobiteatbaittoexperienceenjoysuffer,kai,kai,k a i,,,,,^ k a i $,default,"eat, to bite (at bait); to experience, enjoy, suffer",false,false,,
samoan-ai-1,,samoan,eatfoodbitegrip,ʔai,ʔai,ʔ a i,,,,,^ ʔ a i $,default,"eat; food; bite, grip",false,false,,
samoan-maai-1,,samoan,sharp,ma-ʔai,ma-ʔai,m a ʔ a i,,,,,^ m a - ʔ a i $,default,sharp,false,false,,
eastfutunan-kai-1,,eastfutunan,eatfood,kai,kai,k a i,,,,,^ k a i $,default,eat; food,false,false,,
tuvalu-kai-1,,tuvalu,eatfoodsharp,kai,kai,k a i,,,,,^ k a i $,default,eat; food; sharp,false,false,,
tikopia-kai-1,,tikopia,foodeatbiteasedgedtoolbesharpabrasiveswallowengulf,kai,kai,k a i,,,,,^ k a i $,default,"food; eat; bite, as edged tool; be sharp, abrasive; swallow, engulf",false,false,,
anutan-kai-1,,anutan,eatfood,kai,kai,k a i,,,,,^ k a i $,default,eat; food,false,false,,
anutan-kakai-1,,anutan,sharpasaknife,ka-kai,ka-kai,k a k a i,,,,,^ k a - k a i $,default,sharp (as a knife),false,false,,
rennellese-kai-1,,rennellese,eatbeeatensmoketobaccoerode,kai,kai,k a i,,,,,^ k a i $,default,"eat, be eaten; smoke (tobacco); erode",false,false,,
rennellese-kakai-1,,rennellese,besharp,ka-kai,ka-kai,k a k a i,,,,,^ k a - k a i $,default,be sharp,false,false,,
pukapukan-kai-1,,pukapukan,eatfood,kai,kai,k a i,,,,,^ k a i $,default,eat; food,false,false,,
proc-vavaani-1,,proc,feedanimalperson,va-vaŋan-i,va-vaŋan-i,v a <<->> v a ŋ a n <<->> i,,,,,^ v a <-> v a ŋ a n <-> i $,proc,"feed (animal, person)",false,false,,
mota-vaan-1,,mota,feed,vaŋan,vaŋan,v a ŋ a n,,,,,^ v a ŋ a n $,default,feed,false,false,,
wayan-vaani-1,,wayan,feedusuallyananimal,vaŋan-i-,vaŋan-i-,v a ŋ a n i,,,,,^ v a ŋ a n - i - $,default,feed (usually an animal),false,false,,
rotuman-haa-1,,rotuman,feed,haŋa,haŋa,h a ŋ a,,,,,^ h a ŋ a $,default,feed,false,false,,
ppn-fafaa-1,,ppn,feedanimal,fafaŋa,fafaŋa,f a f a ŋ a,,,,,^ f a f a ŋ a $,ppn,feed (animal),false,false,,
tongan-fafaa-1,,tongan,feedanimal,fafaŋa,fafaŋa,f a f a ŋ a,,,,,^ f a f a ŋ a $,default,feed (animal),false,false,,
samoan-fafaa-1,,samoan,feedanimal,fafaŋa,fafaŋa,f a f a ŋ a,,,,,^ f a f a ŋ a $,default,feed (animal),false,false,,
ppn-faai-1,,ppn,feedprovidefoodforanimalperson,fāŋa-i,fāŋa-i,f ā ŋ a <<->> i,,,,,^ f ā ŋ a <-> i $,ppn,"feed, provide food for (animal, person)",false,false,,
niuean-faai-1,,niuean,feedanimalperson,faŋa-i,faŋa-i,f a ŋ a i,,,,,^ f a ŋ a - i $,default,"feed (animal, person)",false,false,,
tikopia-faai-1,,tikopia,feedpeoplepetsplantsgivesolidfoodasopposedtofaufeedwithbreastmilk,fāŋa-i,fāŋa-i,f ā ŋ a i,,,,,^ f ā ŋ a - i $,default,"feed (people, pets, plants), give solid food as opposed to _fāū_ feed with breast milk",false,false,,
maori-aai-1,,maori,feednourishbringupanimalperson,ɸāŋa-i,ɸāŋa-i,ɸ ā ŋ a i,,,,,^ ɸ ā ŋ a - i $,default,"feed, nourish, bring up (animal, person)",false,false,,
hawaiian-haai-1,,hawaiian,raisefeednourishanimalperson,hāŋa-i,hāŋa-i,h ā ŋ a i,,,,,^ h ā ŋ a - i $,default,"raise, feed, nourish (animal, person)",false,false,,
pcemp-qentaq-1,,pcemp,eatstraw,qentaq,qentaq,q e n t a q,,Blust1995,,,^ q e n t a q $,pcemp,eat s.t. raw,false,false,,
poc-qkodaq-1,,poc,eatstraw,"[q,k]oda(q)",oda,o d a,,Blust1972b;Blust1995;Lichtenberk1994[269],,,^ o d a $,poc,eat s.t. raw,false,false,,
gela-oda-1,,gela,eatrawdestroyagardenofanimals,oda,oda,o d a,,,,,^ o d a $,default,"eat raw; destroy a garden, of animals",false,false,,
arosi-oga-1,,arosi,eatfoodrawuncooked,oga,oga,o g a,,,,,^ o g a $,default,"eat food raw, uncooked",false,false,,
woleaian-xoss-1,,woleaian,eatfoodraw,xoṣɔ̄ṣ,xoṣɔ̄ṣ,x o ṣ ɔ̄ ṣ,,,,,^ x o ṣ ɔ̄ ṣ $,default,eat food raw,false,false,,
puloannian-xosa-1,,puloannian,eatfoodraw,xosa-,xosa-,x o s a,,,,,^ x o s a - $,default,eat food raw,false,false,,
chuukese-wocaamas-1,,chuukese,eatraw,woc̣a(amas),woc̣a,w o c̣ a,,,,,^ w o c̣ a $,default,eat raw,false,false,,
wayan-koda-1,,wayan,eatrawfishorshellfisheatfishormeatbyitself,koda,koda,k o d a,,,,,^ k o d a $,default,eat raw fish or shellfish; eat fish or meat by itself,false,false,,
niuean-ota-1,,niuean,eatrawadishofrawfishfixedwithcoconutcream,ota,ota,o t a,,,,,^ o t a $,default,eat raw; a dish of raw fish fixed with coconut cream,false,false,,
samoan-ota-1,,samoan,picklefishforeatingrawdishofpickledrawfish,ota,ota,o t a,,,,,^ o t a $,default,pickle (fish for eating raw); dish of pickled raw fish,false,false,,
tuvalu-ota-1,,tuvalu,rawfishorfruiteatfishraw,ota,ota,o t a,,,,,^ o t a $,default,raw fish or fruit; eat fish raw,false,false,,
maori-ota-1,,maori,unripeuncookedeatraworinanuncookedstate,ota,ota,o t a,,,,,^ o t a $,default,"unripe, uncooked; eat raw or in an uncooked state",false,false,,
ppn-samu-1,,ppn,eatonefoodonly,samu,samu,s a m u,,,,,^ s a m u $,ppn,eat one food only,false,false,,
tongan-hamu-1,,tongan,eatvegetablesonly,hamu,hamu,h a m u,,,,,^ h a m u $,default,eat vegetables only,false,false,,
niuean-kaihamu-1,,niuean,eatmeatwithoutvegetables,(kai)hamu,hamu,h a m u,,,,,^ h a m u $,default,eat meat without vegetables,false,false,,
anutan-kaitamu-1,,anutan,eatfishonly,(kai)tamu,tamu,t a m u,,,,,^ t a m u $,default,eat fish only,false,false,,
eastuvean-hamuko-1,,eastuvean,eatonefoodonly,hamu(kō),hamu,h a m u,,,,,^ h a m u $,default,eat one food only,false,false,,
eastfutunan-samuko-1,,eastfutunan,eatonefoodonlyfishwithoutvegetablesorviceversa,samu(kō),samu,s a m u,,,,,^ s a m u $,default,eat one food only (fish without vegetables or vice versa),false,false,,
tuvalu-hamu-1,,tuvalu,eatonlyonefoodatatime,hamu,hamu,h a m u,,,,,^ h a m u $,default,eat only one food at a time,false,false,,
emae-kaisamu-1,,emae,eatmeatonly,(kai)samu,samu,s a m u,,,,,^ s a m u $,default,eat meat only,false,false,,
poc-kamu-1,,poc,eat,kamu,kamu,k a m u,,,,,^ k a m u $,poc,eat,false,false,,
blablanga-amu-1,,blablanga,eat,ɣamu,ɣamu,ɣ a m u,,,,,^ ɣ a m u $,default,eat,false,false,,
maringe-amu-1,,maringe,eat,ɣamu,ɣamu,ɣ a m u,,,,,^ ɣ a m u $,default,eat,false,false,,
lau-kamu-1,,lau,chewbetelnut,kamu,kamu,k a m u,,,,,^ k a m u $,default,chew (betelnut),false,false,,
areare-kamu-1,,areare,chewbetelnut,kamu,kamu,k a m u,,,,,^ k a m u $,default,chew (betelnut),false,false,,
saa-kamu-1,,saa,chewbetelnut,kamu,kamu,k a m u,,,,,^ k a m u $,default,chew (betelnut),false,false,,
tahitian-amu-1,,tahitian,eat,ʔamu,ʔamu,ʔ a m u,,,,,^ ʔ a m u $,default,eat,false,false,,
maori-kamu-1,,maori,eatmunch,kamu,kamu,k a m u,,,,,^ k a m u $,default,"eat, munch",false,false,,
bauanfijian-gamuta-1,,bauanfijian,takeholdofbetweentheteeth,gamut-a,gamut-a,g a m u t a,,,,,^ g a m u t - a $,default,take hold of between the teeth,false,false,,
wayan-gam-1,,wayan,beclampedasstheldbetweentheteethorbyavice,gam,gam,g a m,,,,,^ g a m $,default,"be clamped, as s.t. held between the teeth or by a vice",false,false,,
wayan-gamti-1,,wayan,clampstholdstintheteethormouth,gamt-i,gamt-i,g a m t i,,,,,^ g a m t - i $,default,"clamp s.t., hold s.t. in the teeth or mouth",false,false,,
rennellese-kamu-1,,rennellese,chewbetelnut,kamu,kamu,k a m u,,,,,^ k a m u $,default,chew (betelnut),false,false,,
tikopia-kamu-1,,tikopia,chewbetelnut,kamu,kamu,k a m u,,,,,^ k a m u $,default,chew (betelnut),false,false,,
poc-au-1,,poc,chewandeat,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,poc,chew and eat,false,false,,
sio-au-1,,sio,chewonrepeatedly,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,chew on repeatedly,false,false,,
numbami-aaui-1,,numbami,chew,ŋa-ŋau-i,ŋa-ŋau-i,ŋ a ŋ a u i,,,,,^ ŋ a - ŋ a u - i $,default,chew,false,false,,
gitua-au-1,,gitua,chew,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,chew,false,false,,
bola-au-1,,bola,chew,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,chew,false,false,,
notsi-auau-1,,notsi,canariumalmond,ŋau-ŋau,ŋau-ŋau,ŋ a u ŋ a u,,,,,^ ŋ a u - ŋ a u $,default,_Canarium_ almond,false,false,,
tabar-au-1,,tabar,eat,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,eat,false,false,,
tangga-au-1,,tangga,dogbite,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,(dog +) bite,false,false,,
madak-au-1,,madak,fireburn,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,(fire) burn,false,false,,
vaghua-aa-1,,vaghua,eat,ŋa-ŋa,ŋa-ŋa,ŋ a ŋ a,,,,,^ ŋ a - ŋ a $,default,eat,false,false,,
varisi-aa-1,,varisi,eat,ŋa-ŋa,ŋa-ŋa,ŋ a ŋ a,,,,,^ ŋ a - ŋ a $,default,eat,false,false,,
babatana-aau-1,,babatana,chewfood,ŋa-ŋau,ŋa-ŋau,ŋ a ŋ a u,,,,,^ ŋ a - ŋ a u $,default,chew (food),false,false,,
nduke-aau-1,,nduke,eat,ŋa-ŋau,ŋa-ŋau,ŋ a ŋ a u,,,,,^ ŋ a - ŋ a u $,default,eat,false,false,,
vangunu-aau-1,,vangunu,eat,ŋa-ŋau,ŋa-ŋau,ŋ a ŋ a u,,,,,^ ŋ a - ŋ a u $,default,eat,false,false,,
blablanga-au-1,,blablanga,eat,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,eat,false,false,,
gela-au-1,,gela,shellgimlet,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,shell gimlet,false,false,,
kwaio-au-1,,kwaio,sharppointed,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,"sharp, pointed",false,false,,
saa-au-2,,saa,eatst,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,eat s.t.,false,false,,
arosi-au-1,,arosi,eatst,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,eat s.t.,false,false,,
bauro-au-2,,bauro,eat,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,eat,false,false,,
mota-au-1,,mota,gnawchampbite,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,"gnaw, champ, bite",false,false,,
kiribati-auau-1,,kiribati,eatvoraciously,ŋau-ŋau,ŋau-ŋau,ŋ a u ŋ a u,,,,,^ ŋ a u - ŋ a u $,default,eat voraciously,false,false,,
tongan-au-2,,tongan,gnawchewtogetjuiceonly,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,"gnaw, chew (to get juice only)",false,false,,
rennellese-au-2,,rennellese,chewaspandanussugarcanebetelhusksbite,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,"chew, as pandanus, sugar cane, betel husks; bite",false,false,,
samoan-au-3,,samoan,chew,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,chew,false,false,,
tikopia-au-2,,tikopia,bitechew,ŋau,ŋau,ŋ a u,,,,,^ ŋ a u $,default,"bite, chew",false,false,,
tolai-oe-1,,tolai,betelchew,ŋo(ŋe),ŋo,ŋ o,,,,,^ ŋ o $,default,betel chew,false,false,,
poc-arisarisi-1,,poc,gnawnibbleperhapsofanimals,"ŋari(s), ŋaris-i-",ŋari,ŋ a r i,,,,,^ ŋ a r i $,poc,"gnaw, nibble, (perhaps of animals)",false,false,,
motu-aria-2,,motu,gnawst,ɣari-a,ɣari-a,ɣ a r i a,,,,,^ ɣ a r i - a $,default,gnaw s.t.,false,false,,
nakanai-gari-1,,nakanai,bite,gari,gari,g a r i,,,,,^ g a r i $,default,bite,false,false,,
meramera-gali-1,,meramera,bite,gali,gali,g a l i,,,,,^ g a l i $,default,bite,false,false,,
pmic-ariariti-1,,pmic,nibblegnawcrunch,"ŋari, ŋari-ti",ŋari,ŋ a r i,,,,,^ ŋ a r i $,pmic,"nibble, gnaw, crunch",false,false,,
kosraean-arar-1,,kosraean,crushingcrunchingcrackingsound,ŋar-ŋar,ŋar-ŋar,ŋ a r ŋ a r,,,,,^ ŋ a r - ŋ a r $,default,"crushing, crunching, cracking sound",false,false,,
marshallese-arar-1,,marshallese,bitethedustfeedoffasurface,ŋar-ŋar,ŋar-ŋar,ŋ a r ŋ a r,,,,,^ ŋ a r - ŋ a r $,default,"bite the dust, feed off a surface",false,false,,
carolinian-r-3,,carolinian,begnawedornibbled,ŋær,ŋær,ŋ æ r,,,,,^ ŋ æ r $,default,be gnawed or nibbled,false,false,,
woleaian-aziezisi-1,,woleaian,chewcrunchgnaw,ŋaẓi-ŋeẓis-i,ŋaẓi-ŋeẓis-i,ŋ a ẓ i ŋ e ẓ i s i,,,,,^ ŋ a ẓ i - ŋ e ẓ i s - i $,default,"chew, crunch, gnaw",false,false,,
ppn-ali-2,,ppn,nibblegnaw,ŋali,ŋali,ŋ a l i,,,,,^ ŋ a l i $,ppn,"nibble, gnaw",false,false,,
tongan-ali-2,,tongan,nibblechewgnawasarat,ŋali,ŋali,ŋ a l i,,,,,^ ŋ a l i $,default,"nibble, chew, gnaw, as a rat",false,false,,
niuean-ali-2,,niuean,gnawasarat,ŋali,ŋali,ŋ a l i,,,,,^ ŋ a l i $,default,"gnaw, as a rat",false,false,,
rennellese-agiagi-1,,rennellese,bitewhileholdinginthehand,ŋagi-ŋagi,ŋagi-ŋagi,ŋ a g i ŋ a g i,,,,,^ ŋ a g i - ŋ a g i $,default,bite while holding in the hand,false,false,,
samoan-ali-2,,samoan,gnaw,ŋali,ŋali,ŋ a l i,,,,,^ ŋ a l i $,default,gnaw,false,false,,
tikopia-ari-1,,tikopia,bitewithteethgnawnibble,ŋari,ŋari,ŋ a r i,,,,,^ ŋ a r i $,default,"bite with teeth, gnaw, nibble",false,false,,
tokelauan-ali-2,,tokelauan,gnawbiteoffpiecebypiecefromabigpiece,ŋali,ŋali,ŋ a l i,,,,,^ ŋ a l i $,default,gnaw; bite off piece by piece from a big piece,false,false,,
hawaiian-nali-1,,hawaiian,nibblegnaw,nali,nali,n a l i,,,,,^ n a l i $,default,"nibble, gnaw",false,false,,
roviana-uriurihi-1,,roviana,gnaw,ŋuri-ŋurih-i,ŋuri-ŋurih-i,ŋ u r i ŋ u r i h i,,,,,^ ŋ u r i - ŋ u r i h - i $,default,gnaw,false,false,,
toabaita-ori-1,,toabaita,ofanimalsgnawgnawatst,ŋori-,ŋori-,ŋ o r i,,,,,^ ŋ o r i - $,default,"of animals, gnaw, gnaw at s.t.",false,false,,
saa-ero-1,,saa,chewnibbleofrats,ŋero,ŋero,ŋ e r o,,,,,^ ŋ e r o $,default,"chew, nibble, of rats",false,false,,
pmp-asas-1,,pmp,crushwiththeteeth,ŋasŋas,ŋasŋas,ŋ a s ŋ a s,,Blust1995,,,^ ŋ a s ŋ a s $,pmp,crush with the teeth,false,false,,
poc-as-1,,poc,chewbetelnutsuckandchewsugarcanebiteinto,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,poc,"chew (betelnut), suck and chew (sugarcane), bite into",false,false,,
poc-asi-1,,poc,chewbetelnutsuckandchewsugarcanebiteinto,ŋas-i-,ŋas-i-,ŋ a s <<->> i <<->>,,,,,^ ŋ a s <-> i <-> $,poc,"chew (betelnut), suck and chew (sugarcane), bite into",false,false,,
bebeli-nes-1,,bebeli,chewbetelnut,nes,nes,n e s,,,,,^ n e s $,default,chew (betelnut),false,false,,
rauto-es-1,,rauto,chewbetelnut,ŋes,ŋes,ŋ e s,,,,,^ ŋ e s $,default,chew (betelnut),false,false,,
aria-es-1,,aria,chewbetelnut,ŋes,ŋes,ŋ e s,,,,,^ ŋ e s $,default,chew (betelnut),false,false,,
atui-as-1,,atui,chewbetelnut,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut),false,false,,
akolet-es-1,,akolet,chewbetelnut,ŋes,ŋes,ŋ e s,,,,,^ ŋ e s $,default,chew (betelnut),false,false,,
apalik-es-1,,apalik,chewbetelnut,ŋes,ŋes,ŋ e s,,,,,^ ŋ e s $,default,chew (betelnut),false,false,,
mangseng-as-1,,mangseng,chewbetelnut,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut),false,false,,
mengen-esi-1,,mengen,suckchewegsugarcane,ŋesi-,ŋesi-,ŋ e s i,,,,,^ ŋ e s i - $,default,"suck, chew (e.g. sugarcane)",false,false,,
madak-as-1,,madak,chewbetelnut,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut),false,false,,
lamasong-as-1,,lamasong,chewbetelnut,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut),false,false,,
sursurunga-asi-1,,sursurunga,bitechew,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,"bite, chew",false,false,,
patpatar-as-1,,patpatar,chew,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew,false,false,,
ramoaaina-a-1,,ramoaaina,chew,ŋa,ŋa,ŋ a,,,,,^ ŋ a $,default,chew,false,false,,
label-as-1,,label,chew,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew,false,false,,
kandas-as-1,,kandas,bite,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,bite,false,false,,
siar-as-1,,siar,chewbetelnutbite,ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut); bite,false,false,,
taiof-aas-1,,taiof,chewbetelnut,(a)ŋas,ŋas,ŋ a s,,,,,^ ŋ a s $,default,chew (betelnut),false,false,,
tinputz-nah-1,,tinputz,chewbetelnut,nah,nah,n a h,,,,,^ n a h $,default,chew (betelnut),false,false,,
teop-nah-1,,teop,chewbetelnut,nah,nah,n a h,,,,,^ n a h $,default,chew (betelnut),false,false,,
banoni-asa-1,,banoni,chewbetelnut,ŋasa,ŋasa,ŋ a s a,,,,,^ ŋ a s a $,default,chew (betelnut),false,false,,
maringe-asa-1,,maringe,chewsttough,ŋasa,ŋasa,ŋ a s a,,,,,^ ŋ a s a $,default,chew s.t. tough,false,false,,
gela-asi-1,,gela,suckassugarcanebitehuskwiththeteethofcoconuts,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,"suck, as sugarcane; bite; husk with the teeth, of coconuts",false,false,,
lengo-aai-1,,lengo,chewsugarcane,(ŋa)ŋaði,ŋaði,ŋ a ð i,,,,,^ ŋ a ð i $,default,chew (sugarcane),false,false,,
longgu-nasi-1,,longgu,chewstegsugarcane,nasi-,nasi-,n a s i,,,,,^ n a s i - $,default,chew s.t. (e.g. sugarcane),false,false,,
kwaio-asi-1,,kwaio,suckonsugarcane,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,suck on sugar cane,false,false,,
areare-nasi-1,,areare,chewgnaw,nasi,nasi,n a s i,,,,,^ n a s i $,default,"chew, gnaw",false,false,,
saa-asi-1,,saa,chewsugarcanerollaboutinthemouth,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,"chew (sugarcane), roll about in the mouth",false,false,,
arosi-asi-1,,arosi,chewsugarcane,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,chew (sugarcane),false,false,,
toabaita-asi-1,,toabaita,sugarcane,ŋasi,ŋasi,ŋ a s i,,,,,^ ŋ a s i $,default,sugarcane,false,false,,
monoalu-asu-1,,monoalu,chewbetelnut,asu,asu,a s u,,,,,^ a s u $,default,chew (betelnut),false,false,,
hoava-ahu-1,,hoava,sharp,ŋahu,ŋahu,ŋ a h u,,,,,^ ŋ a h u $,default,sharp,false,false,,
vangunu-asu-1,,vangunu,sharp,ŋasu,ŋasu,ŋ a s u,,,,,^ ŋ a s u $,default,sharp,false,false,,
bugotu-aata-1,,bugotu,chewsugarcane,ŋa-ŋata,ŋa-ŋata,ŋ a ŋ a t a,,,,,^ ŋ a - ŋ a t a $,default,chew (sugarcane),false,false,,
gela-ataata-1,,gela,biteoff,ŋata-ŋata,ŋata-ŋata,ŋ a t a ŋ a t a,,,,,^ ŋ a t a - ŋ a t a $,default,bite off,false,false,,
gela-aata-1,,gela,chew,ŋaŋata,ŋaŋata,ŋ a ŋ a t a,,,,,^ ŋ a ŋ a t a $,default,chew,false,false,,
longgu-ata-1,,longgu,chewsomethingononesideofthemouth,ŋata-,ŋata-,ŋ a t a,,,,,^ ŋ a t a - $,default,chew something on one side of the mouth,false,false,,
longgu-ataata-1,,longgu,cheworgrindononesideofthemouthaswheneatinganut,ŋata-ŋata,ŋata-ŋata,ŋ a t a ŋ a t a,,,,,^ ŋ a t a - ŋ a t a $,default,"chew or grind on one side of the mouth, as when eating a nut",false,false,,
pnng-uru-1,,pnng,suckandchewsugarcane,ŋuru,ŋuru,ŋ u r u,,,,,^ ŋ u r u $,pnng,suck and chew (sugarcane),false,false,,
kove-oho-1,,kove,chewsthardishorsticky,ŋoho,ŋoho,ŋ o h o,,,,,^ ŋ o h o $,default,chew s.t. hardish or sticky,false,false,,
bola-uru-1,,bola,suckkiss,ŋuru,ŋuru,ŋ u r u,,,,,^ ŋ u r u $,default,"suck, kiss",false,false,,
mangga-ur-1,,mangga,cheworsucksugarcane,ŋur,ŋur,ŋ u r,,,,,^ ŋ u r $,default,chew or suck (sugarcane),false,false,,
maposbuang-ur-1,,maposbuang,cheworsucksugarcane,ŋur,ŋur,ŋ u r,,,,,^ ŋ u r $,default,chew or suck sugarcane,false,false,,
patep-ul-1,,patep,chewsugarcane,ŋul,ŋul,ŋ u l,,,,,^ ŋ u l $,default,chew (sugarcane),false,false,,
kapin-ul-1,,kapin,chewsugarcane,ŋul,ŋul,ŋ u l,,,,,^ ŋ u l $,default,chew (sugarcane),false,false,,
piu-aor-1,,piu,chewsugarcane,(a)ŋor,ŋor,ŋ o r,,,,,^ ŋ o r $,default,chew (sugarcane),false,false,,
pmp-ququs-1,,pmp,chewingonsugarcane,ququs,ququs,q u q u s,,Blust1995,,,^ q u q u s $,pmp,chewing on sugarcane,false,false,,
poc-qusi-1,,poc,suckandchewsugarcane,qusi-,qusi-,q u s i <<->>,,,,,^ q u s i <-> $,poc,suck and chew (sugarcane),false,false,,
nehan-uhu-1,,nehan,chewsugarcaneetc,uhu,uhu,u h u,,,,,^ u h u $,default,chew (sugarcane etc),false,false,,
mota-us-1,,mota,chewsugarcane,us,us,u s,,,,,^ u s $,default,chew sugarcane,false,false,,
pmp-mamaq-1,,pmp,chew,mamaq,mamaq,m a m a q,,Dempwolff1938,,,^ m a m a q $,pmp,chew,false,false,,
poc-mamaq-1,,poc,chewmasticatebutnotswallow,mamaq,mamaq,m a m a q,,,,,^ m a m a q $,poc,"chew, masticate but not swallow",false,false,,
poc-mamaqi-1,,poc,chewmasticatebutnotswallow,mamaq-i-,mamaq-i-,m a m a q <<->> i <<->>,,,,,^ m a m a q <-> i <-> $,poc,"chew, masticate but not swallow",false,false,,
seimat-mamai-1,,seimat,chew,mama-i,mama-i,m a m a i,,,,,^ m a m a - i $,default,chew,false,false,,
malai-mama-1,,malai,betelchew,mama(ŋ),mama,m a m a,,,,,^ m a m a $,default,betel chew,false,false,,
mindiri-mami-1,,mindiri,chewbetelnut,mami,mami,m a m i,,,,,^ m a m i $,default,chew (betelnut),false,false,,
bilibil-mam-1,,bilibil,chewbetelnut,-mam,-mam,m a m,,,,,^ - m a m $,default,chew (betelnut),false,false,,
gedaged-mam-1,,gedaged,chewespeciallybetelbutalsofood,mam,mam,m a m,,,,,^ m a m $,default,"chew, especially betel but also food",false,false,,
megiar-mam-1,,megiar,chewbetelnut,-mam,-mam,m a m,,,,,^ - m a m $,default,chew (betelnut),false,false,,
takia-mam-1,,takia,chewbetelnut,-mam,-mam,m a m,,,,,^ - m a m $,default,chew (betelnut),false,false,,
vitu-mama-1,,vitu,chewbetelnut,mama,mama,m a m a,,,,,^ m a m a $,default,chew (betelnut),false,false,,
bulu-mama-1,,bulu,chewbetelnut,mama,mama,m a m a,,,,,^ m a m a $,default,chew (betelnut),false,false,,
bola-mama-1,,bola,chewbetelnut,mama,mama,m a m a,,,,,^ m a m a $,default,chew (betelnut),false,false,,
harua-mama-1,,harua,betelchew,mama,mama,m a m a,,,,,^ m a m a $,default,betel chew,false,false,,
